REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2019/03/01 00:30:00,7465.01,93.26,TRADE
NSW1,2019/03/01 01:00:00,7262.19,99.03,TRADE
NSW1,2019/03/01 01:30:00,6982.12,96.79,TRADE
NSW1,2019/03/01 02:00:00,6776.47,93.52,TRADE
NSW1,2019/03/01 02:30:00,6659.09,79.99,TRADE
NSW1,2019/03/01 03:00:00,6588.98,72.75,TRADE
NSW1,2019/03/01 03:30:00,6555.97,66.94,TRADE
NSW1,2019/03/01 04:00:00,6606.68,54.13,TRADE
NSW1,2019/03/01 04:30:00,6848.87,63.90,TRADE
NSW1,2019/03/01 05:00:00,7123.64,70.14,TRADE
NSW1,2019/03/01 05:30:00,7582.97,100.88,TRADE
NSW1,2019/03/01 06:00:00,7968.83,113.50,TRADE
NSW1,2019/03/01 06:30:00,8321.53,115.52,TRADE
NSW1,2019/03/01 07:00:00,8530.48,114.85,TRADE
NSW1,2019/03/01 07:30:00,8657.77,85.03,TRADE
NSW1,2019/03/01 08:00:00,8607.94,80.68,TRADE
NSW1,2019/03/01 08:30:00,8637,73.90,TRADE
NSW1,2019/03/01 09:00:00,8694.04,68.30,TRADE
NSW1,2019/03/01 09:30:00,8716.16,77.85,TRADE
NSW1,2019/03/01 10:00:00,8821.15,91.24,TRADE
NSW1,2019/03/01 10:30:00,8819.82,102.97,TRADE
NSW1,2019/03/01 11:00:00,8909.41,113.55,TRADE
NSW1,2019/03/01 11:30:00,8912.2,105.63,TRADE
NSW1,2019/03/01 12:00:00,8895.23,118.69,TRADE
NSW1,2019/03/01 12:30:00,8889.18,112.72,TRADE
NSW1,2019/03/01 13:00:00,9003.6,122.24,TRADE
NSW1,2019/03/01 13:30:00,9039.15,89.54,TRADE
NSW1,2019/03/01 14:00:00,9117.24,94.66,TRADE
NSW1,2019/03/01 14:30:00,9212.47,114.60,TRADE
NSW1,2019/03/01 15:00:00,9457.75,90.82,TRADE
NSW1,2019/03/01 15:30:00,9584.09,100.14,TRADE
NSW1,2019/03/01 16:00:00,9764.2,110.88,TRADE
NSW1,2019/03/01 16:30:00,9754.65,103.37,TRADE
NSW1,2019/03/01 17:00:00,9743.72,100.70,TRADE
NSW1,2019/03/01 17:30:00,9480.3,95.95,TRADE
NSW1,2019/03/01 18:00:00,9363.82,95.25,TRADE
NSW1,2019/03/01 18:30:00,9180.07,86.83,TRADE
NSW1,2019/03/01 19:00:00,9127.43,111.88,TRADE
NSW1,2019/03/01 19:30:00,9084.57,102.88,TRADE
NSW1,2019/03/01 20:00:00,8888.42,94.75,TRADE
NSW1,2019/03/01 20:30:00,8707.97,93.04,TRADE
NSW1,2019/03/01 21:00:00,8415.29,87.32,TRADE
NSW1,2019/03/01 21:30:00,8407.01,82.96,TRADE
NSW1,2019/03/01 22:00:00,8153.12,75.24,TRADE
NSW1,2019/03/01 22:30:00,8139.21,75.82,TRADE
NSW1,2019/03/01 23:00:00,7927.37,60.62,TRADE
NSW1,2019/03/01 23:30:00,7730.45,59.69,TRADE
NSW1,2019/03/02 00:00:00,7557.26,51.26,TRADE
NSW1,2019/03/02 00:30:00,7349.63,67.16,TRADE
NSW1,2019/03/02 01:00:00,7167.9,48.38,TRADE
NSW1,2019/03/02 01:30:00,6845.25,29.82,TRADE
NSW1,2019/03/02 02:00:00,6572.2,23.47,TRADE
NSW1,2019/03/02 02:30:00,6510.66,26.76,TRADE
NSW1,2019/03/02 03:00:00,6469.09,29.89,TRADE
NSW1,2019/03/02 03:30:00,6474.87,24.56,TRADE
NSW1,2019/03/02 04:00:00,6489.65,26.45,TRADE
NSW1,2019/03/02 04:30:00,6568.63,28.40,TRADE
NSW1,2019/03/02 05:00:00,6621.49,27.66,TRADE
NSW1,2019/03/02 05:30:00,6836.82,37.94,TRADE
NSW1,2019/03/02 06:00:00,6917.35,29.97,TRADE
