REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2019/08/01 00:30:00,8573.9,58.13,TRADE
NSW1,2019/08/01 01:00:00,8362.55,58.03,TRADE
NSW1,2019/08/01 01:30:00,8148.9,58.56,TRADE
NSW1,2019/08/01 02:00:00,7915.54,62.16,TRADE
NSW1,2019/08/01 02:30:00,7639.47,58.01,TRADE
NSW1,2019/08/01 03:00:00,7404.33,58.59,TRADE
NSW1,2019/08/01 03:30:00,7212.63,58.03,TRADE
NSW1,2019/08/01 04:00:00,7109.4,58.03,TRADE
NSW1,2019/08/01 04:30:00,7104.23,57.93,TRADE
NSW1,2019/08/01 05:00:00,7243.54,58.03,TRADE
NSW1,2019/08/01 05:30:00,7646.54,58.03,TRADE
NSW1,2019/08/01 06:00:00,8035.32,58.61,TRADE
NSW1,2019/08/01 06:30:00,8861.58,85.63,TRADE
NSW1,2019/08/01 07:00:00,9576.45,93.73,TRADE
NSW1,2019/08/01 07:30:00,10019.82,98.77,TRADE
NSW1,2019/08/01 08:00:00,10174.34,91.10,TRADE
NSW1,2019/08/01 08:30:00,9939.99,80.94,TRADE
NSW1,2019/08/01 09:00:00,9543.82,57.21,TRADE
NSW1,2019/08/01 09:30:00,9188.76,59.57,TRADE
NSW1,2019/08/01 10:00:00,8858.66,56.53,TRADE
NSW1,2019/08/01 10:30:00,8573.58,55.53,TRADE
NSW1,2019/08/01 11:00:00,8358.16,54.73,TRADE
NSW1,2019/08/01 11:30:00,8061.02,52.75,TRADE
NSW1,2019/08/01 12:00:00,7865.84,49.82,TRADE
NSW1,2019/08/01 12:30:00,7762.08,53.12,TRADE
NSW1,2019/08/01 13:00:00,7657.08,56.33,TRADE
NSW1,2019/08/01 13:30:00,7671.35,58.52,TRADE
NSW1,2019/08/01 14:00:00,7692.24,58.03,TRADE
NSW1,2019/08/01 14:30:00,7685.14,57.83,TRADE
NSW1,2019/08/01 15:00:00,7728.39,57.62,TRADE
NSW1,2019/08/01 15:30:00,7844.99,57.61,TRADE
NSW1,2019/08/01 16:00:00,8172.05,59.29,TRADE
NSW1,2019/08/01 16:30:00,8513.73,68.68,TRADE
NSW1,2019/08/01 17:00:00,8879.74,71.50,TRADE
NSW1,2019/08/01 17:30:00,9512.37,88.63,TRADE
NSW1,2019/08/01 18:00:00,10266.31,97.15,TRADE
NSW1,2019/08/01 18:30:00,10502.01,99.85,TRADE
NSW1,2019/08/01 19:00:00,10579.81,111.46,TRADE
NSW1,2019/08/01 19:30:00,10399.4,94.84,TRADE
NSW1,2019/08/01 20:00:00,10325.95,95.01,TRADE
NSW1,2019/08/01 20:30:00,10123.68,93.22,TRADE
NSW1,2019/08/01 21:00:00,10059.98,93.78,TRADE
NSW1,2019/08/01 21:30:00,9757.55,85.87,TRADE
NSW1,2019/08/01 22:00:00,9484.85,82.17,TRADE
NSW1,2019/08/01 22:30:00,9351.23,88.61,TRADE
NSW1,2019/08/01 23:00:00,9003.16,80.63,TRADE
NSW1,2019/08/01 23:30:00,8812.11,72.57,TRADE
NSW1,2019/08/02 00:00:00,8703.74,70.51,TRADE
NSW1,2019/08/02 00:30:00,8481.89,68,TRADE
NSW1,2019/08/02 01:00:00,8314.84,63.05,TRADE
NSW1,2019/08/02 01:30:00,8050.13,61.41,TRADE
NSW1,2019/08/02 02:00:00,7808.5,63.38,TRADE
NSW1,2019/08/02 02:30:00,7526.9,61.72,TRADE
NSW1,2019/08/02 03:00:00,7292.28,58.79,TRADE
NSW1,2019/08/02 03:30:00,7130.74,58.03,TRADE
NSW1,2019/08/02 04:00:00,7062.71,58.02,TRADE
NSW1,2019/08/02 04:30:00,7086.34,57.88,TRADE
NSW1,2019/08/02 05:00:00,7229.62,57.08,TRADE
NSW1,2019/08/02 05:30:00,7581.05,63.16,TRADE
NSW1,2019/08/02 06:00:00,8000.22,71.17,TRADE
NSW1,2019/08/02 06:30:00,8769.59,92.52,TRADE
NSW1,2019/08/02 07:00:00,9523.83,115.64,TRADE
NSW1,2019/08/02 07:30:00,10023.8,106.44,TRADE
NSW1,2019/08/02 08:00:00,10313.56,104.29,TRADE
NSW1,2019/08/02 08:30:00,10120.34,93.76,TRADE
NSW1,2019/08/02 09:00:00,9688.82,65.84,TRADE
NSW1,2019/08/02 09:30:00,9405.28,71.51,TRADE
NSW1,2019/08/02 10:00:00,9149.72,64.85,TRADE
NSW1,2019/08/02 10:30:00,8954.19,66.12,TRADE
NSW1,2019/08/02 11:00:00,8746.54,57.31,TRADE
NSW1,2019/08/02 11:30:00,8469.06,56.50,TRADE
NSW1,2019/08/02 12:00:00,8356.18,58.86,TRADE
NSW1,2019/08/02 12:30:00,8190.74,59.34,TRADE
NSW1,2019/08/02 13:00:00,8124.23,58.99,TRADE
NSW1,2019/08/02 13:30:00,8015.69,58.82,TRADE
NSW1,2019/08/02 14:00:00,8032.68,59.36,TRADE
NSW1,2019/08/02 14:30:00,7910.56,58.76,TRADE
NSW1,2019/08/02 15:00:00,7842.29,58.49,TRADE
NSW1,2019/08/02 15:30:00,7910.95,58.11,TRADE
NSW1,2019/08/02 16:00:00,8192.23,62.99,TRADE
NSW1,2019/08/02 16:30:00,8519.58,72.12,TRADE
NSW1,2019/08/02 17:00:00,8892.32,87.82,TRADE
NSW1,2019/08/02 17:30:00,9430.01,85.20,TRADE
NSW1,2019/08/02 18:00:00,10085.9,156.58,TRADE
NSW1,2019/08/02 18:30:00,10257.68,131.93,TRADE
NSW1,2019/08/02 19:00:00,10208.97,99.60,TRADE
NSW1,2019/08/02 19:30:00,10043.63,91.84,TRADE
NSW1,2019/08/02 20:00:00,9914.26,95.95,TRADE
NSW1,2019/08/02 20:30:00,9881.13,104.84,TRADE
NSW1,2019/08/02 21:00:00,9717.57,97.17,TRADE
NSW1,2019/08/02 21:30:00,9499.11,84.32,TRADE
NSW1,2019/08/02 22:00:00,9239.18,75.87,TRADE
NSW1,2019/08/02 22:30:00,9257.04,94.10,TRADE
NSW1,2019/08/02 23:00:00,9003.68,95.17,TRADE
NSW1,2019/08/02 23:30:00,8811.27,92.57,TRADE
NSW1,2019/08/03 00:00:00,8699.61,72.18,TRADE
NSW1,2019/08/03 00:30:00,8506.38,71.29,TRADE
NSW1,2019/08/03 01:00:00,8287.1,68.34,TRADE
NSW1,2019/08/03 01:30:00,8089.73,67.85,TRADE
NSW1,2019/08/03 02:00:00,7799.1,66.80,TRADE
NSW1,2019/08/03 02:30:00,7485.76,62.70,TRADE
NSW1,2019/08/03 03:00:00,7176.1,58.03,TRADE
NSW1,2019/08/03 03:30:00,6997.08,58.16,TRADE
NSW1,2019/08/03 04:00:00,6884.49,48.87,TRADE
NSW1,2019/08/03 04:30:00,6824.88,54.39,TRADE
NSW1,2019/08/03 05:00:00,6869.76,58.02,TRADE
NSW1,2019/08/03 05:30:00,7014.71,58.02,TRADE
NSW1,2019/08/03 06:00:00,7245.2,61.75,TRADE
NSW1,2019/08/03 06:30:00,7609.36,64.16,TRADE
NSW1,2019/08/03 07:00:00,7993.53,71.15,TRADE
NSW1,2019/08/03 07:30:00,8472,78.34,TRADE
NSW1,2019/08/03 08:00:00,8791.76,78.45,TRADE
NSW1,2019/08/03 08:30:00,9059.38,76.39,TRADE
NSW1,2019/08/03 09:00:00,8982.46,72.98,TRADE
NSW1,2019/08/03 09:30:00,8859.67,60.14,TRADE
NSW1,2019/08/03 10:00:00,8492.28,52.93,TRADE
NSW1,2019/08/03 10:30:00,8219.65,54.94,TRADE
NSW1,2019/08/03 11:00:00,7871.63,55.46,TRADE
NSW1,2019/08/03 11:30:00,7625.32,48.83,TRADE
NSW1,2019/08/03 12:00:00,7318.46,48.91,TRADE
NSW1,2019/08/03 12:30:00,7177.38,46.65,TRADE
NSW1,2019/08/03 13:00:00,6999.38,48.34,TRADE
NSW1,2019/08/03 13:30:00,6877.62,49.75,TRADE
NSW1,2019/08/03 14:00:00,6829.89,48.83,TRADE
NSW1,2019/08/03 14:30:00,6864.84,49.83,TRADE
NSW1,2019/08/03 15:00:00,6950.6,50.48,TRADE
NSW1,2019/08/03 15:30:00,7106.58,56.43,TRADE
NSW1,2019/08/03 16:00:00,7389.55,58.38,TRADE
NSW1,2019/08/03 16:30:00,7748.18,62.73,TRADE
NSW1,2019/08/03 17:00:00,8218.94,77.03,TRADE
NSW1,2019/08/03 17:30:00,8730.45,89.68,TRADE
NSW1,2019/08/03 18:00:00,9392.66,105.65,TRADE
NSW1,2019/08/03 18:30:00,9627.97,107.07,TRADE
NSW1,2019/08/03 19:00:00,9532.39,100.30,TRADE
NSW1,2019/08/03 19:30:00,9397.83,85.69,TRADE
NSW1,2019/08/03 20:00:00,9285.98,91.54,TRADE
NSW1,2019/08/03 20:30:00,9242.8,103.59,TRADE
NSW1,2019/08/03 21:00:00,9198.75,94.88,TRADE
NSW1,2019/08/03 21:30:00,9048.31,85.73,TRADE
NSW1,2019/08/03 22:00:00,8891.69,81.21,TRADE
NSW1,2019/08/03 22:30:00,8817.57,90.05,TRADE
NSW1,2019/08/03 23:00:00,8633.86,83.06,TRADE
NSW1,2019/08/03 23:30:00,8468.51,80.21,TRADE
NSW1,2019/08/04 00:00:00,8214.72,72.99,TRADE
NSW1,2019/08/04 00:30:00,8032.02,70.50,TRADE
NSW1,2019/08/04 01:00:00,7754.67,67.60,TRADE
NSW1,2019/08/04 01:30:00,7561.47,68.20,TRADE
NSW1,2019/08/04 02:00:00,7303.58,63.29,TRADE
NSW1,2019/08/04 02:30:00,7069.44,60.32,TRADE
NSW1,2019/08/04 03:00:00,6879.43,58.69,TRADE
NSW1,2019/08/04 03:30:00,6745.24,58.37,TRADE
NSW1,2019/08/04 04:00:00,6645.28,58.31,TRADE
NSW1,2019/08/04 04:30:00,6633.02,58.02,TRADE
NSW1,2019/08/04 05:00:00,6708.77,58.14,TRADE
NSW1,2019/08/04 05:30:00,6814.92,60.50,TRADE
NSW1,2019/08/04 06:00:00,6929.56,61.77,TRADE
NSW1,2019/08/04 06:30:00,7202.77,60.33,TRADE
NSW1,2019/08/04 07:00:00,7517.1,63.37,TRADE
NSW1,2019/08/04 07:30:00,7873.48,68.56,TRADE
NSW1,2019/08/04 08:00:00,8286.24,72.15,TRADE
NSW1,2019/08/04 08:30:00,8495.21,68.95,TRADE
NSW1,2019/08/04 09:00:00,8582.25,66.81,TRADE
NSW1,2019/08/04 09:30:00,8522.56,63.09,TRADE
NSW1,2019/08/04 10:00:00,8322.38,55.90,TRADE
NSW1,2019/08/04 10:30:00,8099.54,52.05,TRADE
NSW1,2019/08/04 11:00:00,7798.43,50.97,TRADE
NSW1,2019/08/04 11:30:00,7576.66,48.73,TRADE
NSW1,2019/08/04 12:00:00,7355.72,48.04,TRADE
NSW1,2019/08/04 12:30:00,7226.81,48,TRADE
NSW1,2019/08/04 13:00:00,7112.74,47.06,TRADE
NSW1,2019/08/04 13:30:00,7020.77,48.39,TRADE
NSW1,2019/08/04 14:00:00,6990.98,44.33,TRADE
NSW1,2019/08/04 14:30:00,7040.56,45.47,TRADE
NSW1,2019/08/04 15:00:00,7210.02,40.46,TRADE
NSW1,2019/08/04 15:30:00,7434.52,53.17,TRADE
NSW1,2019/08/04 16:00:00,7678.46,59.03,TRADE
NSW1,2019/08/04 16:30:00,8070.82,66.64,TRADE
NSW1,2019/08/04 17:00:00,8579.75,91.34,TRADE
NSW1,2019/08/04 17:30:00,9129.31,135.21,TRADE
NSW1,2019/08/04 18:00:00,9843.64,203.25,TRADE
NSW1,2019/08/04 18:30:00,10077,191.65,TRADE
NSW1,2019/08/04 19:00:00,10008.25,102.98,TRADE
NSW1,2019/08/04 19:30:00,9807.73,160.31,TRADE
NSW1,2019/08/04 20:00:00,9675.37,112.77,TRADE
NSW1,2019/08/04 20:30:00,9540.81,137.05,TRADE
NSW1,2019/08/04 21:00:00,9352.12,93.63,TRADE
NSW1,2019/08/04 21:30:00,9179.43,88.87,TRADE
NSW1,2019/08/04 22:00:00,8802.54,74.77,TRADE
NSW1,2019/08/04 22:30:00,8625.76,73.26,TRADE
NSW1,2019/08/04 23:00:00,8322.17,66.05,TRADE
NSW1,2019/08/04 23:30:00,8157.74,63.55,TRADE
NSW1,2019/08/05 00:00:00,7967.08,60.73,TRADE
NSW1,2019/08/05 00:30:00,7743.67,58.25,TRADE
NSW1,2019/08/05 01:00:00,7575.73,61.80,TRADE
NSW1,2019/08/05 01:30:00,7409.12,59.76,TRADE
NSW1,2019/08/05 02:00:00,7248.42,59.94,TRADE
NSW1,2019/08/05 02:30:00,7020.88,58.45,TRADE
NSW1,2019/08/05 03:00:00,6862.83,57.93,TRADE
NSW1,2019/08/05 03:30:00,6754.32,58.02,TRADE
NSW1,2019/08/05 04:00:00,6721.99,58.02,TRADE
NSW1,2019/08/05 04:30:00,6798.41,58.03,TRADE
NSW1,2019/08/05 05:00:00,6972.26,58.53,TRADE
NSW1,2019/08/05 05:30:00,7370.72,62.13,TRADE
NSW1,2019/08/05 06:00:00,7802.29,67.58,TRADE
NSW1,2019/08/05 06:30:00,8643.31,88.59,TRADE
NSW1,2019/08/05 07:00:00,9389.29,111.45,TRADE
NSW1,2019/08/05 07:30:00,9896.13,122.84,TRADE
NSW1,2019/08/05 08:00:00,10038.81,106.11,TRADE
NSW1,2019/08/05 08:30:00,9853.37,96.47,TRADE
NSW1,2019/08/05 09:00:00,9437.94,88.98,TRADE
NSW1,2019/08/05 09:30:00,9182.67,97.57,TRADE
NSW1,2019/08/05 10:00:00,8872.06,77.14,TRADE
NSW1,2019/08/05 10:30:00,8587.25,66.23,TRADE
NSW1,2019/08/05 11:00:00,8330.3,58.89,TRADE
NSW1,2019/08/05 11:30:00,8100.72,57.54,TRADE
NSW1,2019/08/05 12:00:00,7855.69,47.11,TRADE
NSW1,2019/08/05 12:30:00,7720.27,57.19,TRADE
NSW1,2019/08/05 13:00:00,7678.5,54.01,TRADE
NSW1,2019/08/05 13:30:00,7616.18,57.92,TRADE
NSW1,2019/08/05 14:00:00,7585.99,57.72,TRADE
NSW1,2019/08/05 14:30:00,7618.84,58.02,TRADE
NSW1,2019/08/05 15:00:00,7717.65,57.95,TRADE
NSW1,2019/08/05 15:30:00,7866.93,58.98,TRADE
NSW1,2019/08/05 16:00:00,8120.35,73.97,TRADE
NSW1,2019/08/05 16:30:00,8418.33,78.74,TRADE
NSW1,2019/08/05 17:00:00,8850.45,98.45,TRADE
NSW1,2019/08/05 17:30:00,9437.3,122.11,TRADE
NSW1,2019/08/05 18:00:00,10118.97,204.94,TRADE
NSW1,2019/08/05 18:30:00,10431.74,282.69,TRADE
NSW1,2019/08/05 19:00:00,10375.86,238.13,TRADE
NSW1,2019/08/05 19:30:00,10214.24,120.78,TRADE
NSW1,2019/08/05 20:00:00,9996.34,100.38,TRADE
NSW1,2019/08/05 20:30:00,9891.74,113.82,TRADE
NSW1,2019/08/05 21:00:00,9714.05,95.75,TRADE
NSW1,2019/08/05 21:30:00,9439.4,95.67,TRADE
NSW1,2019/08/05 22:00:00,9204.06,89.66,TRADE
NSW1,2019/08/05 22:30:00,9097.5,92.41,TRADE
NSW1,2019/08/05 23:00:00,8798.72,85.57,TRADE
NSW1,2019/08/05 23:30:00,8621.39,79.32,TRADE
NSW1,2019/08/06 00:00:00,8552,77.31,TRADE
NSW1,2019/08/06 00:30:00,8357.3,72.17,TRADE
NSW1,2019/08/06 01:00:00,8148.14,70.35,TRADE
NSW1,2019/08/06 01:30:00,7964.14,68.53,TRADE
NSW1,2019/08/06 02:00:00,7713.1,68.16,TRADE
NSW1,2019/08/06 02:30:00,7444.04,62.82,TRADE
NSW1,2019/08/06 03:00:00,7184.81,50.89,TRADE
NSW1,2019/08/06 03:30:00,7051.47,52.10,TRADE
NSW1,2019/08/06 04:00:00,6976.92,48.62,TRADE
