REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2017/09/01 00:30:00,8465.66,101.34,TRADE
NSW1,2017/09/01 01:00:00,8238.65,102.09,TRADE
NSW1,2017/09/01 01:30:00,8021.98,102.77,TRADE
NSW1,2017/09/01 02:00:00,7823.67,101.30,TRADE
NSW1,2017/09/01 02:30:00,7492.57,101.54,TRADE
NSW1,2017/09/01 03:00:00,7235.94,102.53,TRADE
NSW1,2017/09/01 03:30:00,7028.84,99.66,TRADE
NSW1,2017/09/01 04:00:00,6968.77,102.85,TRADE
NSW1,2017/09/01 04:30:00,6947.6,105.12,TRADE
NSW1,2017/09/01 05:00:00,7090.13,105.96,TRADE
NSW1,2017/09/01 05:30:00,7462.46,119.02,TRADE
NSW1,2017/09/01 06:00:00,7947.59,121.05,TRADE
NSW1,2017/09/01 06:30:00,8751.99,118.02,TRADE
NSW1,2017/09/01 07:00:00,9471.51,176.74,TRADE
NSW1,2017/09/01 07:30:00,9724.03,97.99,TRADE
NSW1,2017/09/01 08:00:00,9769.88,98.75,TRADE
NSW1,2017/09/01 08:30:00,9644.7,102.58,TRADE
NSW1,2017/09/01 09:00:00,9305.89,100.09,TRADE
NSW1,2017/09/01 09:30:00,9032.66,99.34,TRADE
NSW1,2017/09/01 10:00:00,8828.62,97.19,TRADE
NSW1,2017/09/01 10:30:00,8645.65,99.63,TRADE
NSW1,2017/09/01 11:00:00,8462.02,99.98,TRADE
NSW1,2017/09/01 11:30:00,8259.01,96.82,TRADE
NSW1,2017/09/01 12:00:00,8153.09,90.77,TRADE
NSW1,2017/09/01 12:30:00,8072.89,83.33,TRADE
NSW1,2017/09/01 13:00:00,8028.7,84.29,TRADE
NSW1,2017/09/01 13:30:00,7863.01,82.80,TRADE
NSW1,2017/09/01 14:00:00,7784.41,86.16,TRADE
NSW1,2017/09/01 14:30:00,7764.22,90.57,TRADE
NSW1,2017/09/01 15:00:00,7764.18,98.10,TRADE
NSW1,2017/09/01 15:30:00,7847.19,99.84,TRADE
NSW1,2017/09/01 16:00:00,8001.8,100.79,TRADE
NSW1,2017/09/01 16:30:00,8214.52,101.74,TRADE
NSW1,2017/09/01 17:00:00,8545.01,96.87,TRADE
NSW1,2017/09/01 17:30:00,8910.04,96.62,TRADE
NSW1,2017/09/01 18:00:00,9524.63,113.69,TRADE
NSW1,2017/09/01 18:30:00,9992.66,147.94,TRADE
NSW1,2017/09/01 19:00:00,10024.36,125.86,TRADE
NSW1,2017/09/01 19:30:00,9904.75,101.04,TRADE
NSW1,2017/09/01 20:00:00,9774.82,105.79,TRADE
NSW1,2017/09/01 20:30:00,9647.1,108.08,TRADE
NSW1,2017/09/01 21:00:00,9476.53,105.04,TRADE
NSW1,2017/09/01 21:30:00,9383.43,106.87,TRADE
NSW1,2017/09/01 22:00:00,9085.04,99.49,TRADE
NSW1,2017/09/01 22:30:00,9117.2,127.03,TRADE
NSW1,2017/09/01 23:00:00,8831.58,115.68,TRADE
NSW1,2017/09/01 23:30:00,8737.45,120.87,TRADE
NSW1,2017/09/02 00:00:00,8654.62,121.39,TRADE
NSW1,2017/09/02 00:30:00,8434.97,119.16,TRADE
NSW1,2017/09/02 01:00:00,8186.25,107.23,TRADE
NSW1,2017/09/02 01:30:00,7970.33,102.23,TRADE
NSW1,2017/09/02 02:00:00,7684.88,103.61,TRADE
NSW1,2017/09/02 02:30:00,7360.48,101.06,TRADE
NSW1,2017/09/02 03:00:00,7052.39,101.31,TRADE
NSW1,2017/09/02 03:30:00,6826.99,98.66,TRADE
NSW1,2017/09/02 04:00:00,6697.41,97.94,TRADE
NSW1,2017/09/02 04:30:00,6617.66,100.01,TRADE
NSW1,2017/09/02 05:00:00,6632.68,101.71,TRADE
NSW1,2017/09/02 05:30:00,6761.06,103.75,TRADE
NSW1,2017/09/02 06:00:00,6943.06,104.15,TRADE
NSW1,2017/09/02 06:30:00,7330.71,102.42,TRADE
NSW1,2017/09/02 07:00:00,7730.66,102.44,TRADE
NSW1,2017/09/02 07:30:00,8048.24,99.38,TRADE
NSW1,2017/09/02 08:00:00,8364.88,101.19,TRADE
NSW1,2017/09/02 08:30:00,8498.24,101.23,TRADE
NSW1,2017/09/02 09:00:00,8447.24,99.98,TRADE
NSW1,2017/09/02 09:30:00,8329.88,100.33,TRADE
NSW1,2017/09/02 10:00:00,8095.53,100.44,TRADE
NSW1,2017/09/02 10:30:00,7856.56,101.36,TRADE
NSW1,2017/09/02 11:00:00,7586.35,95.44,TRADE
NSW1,2017/09/02 11:30:00,7438.77,99.48,TRADE
NSW1,2017/09/02 12:00:00,7244.51,81.80,TRADE
NSW1,2017/09/02 12:30:00,7053.79,76.38,TRADE
NSW1,2017/09/02 13:00:00,7013.31,89.17,TRADE
NSW1,2017/09/02 13:30:00,6934.97,91.36,TRADE
