REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2017/02/01 00:30:00,7589.4,56.01,TRADE
NSW1,2017/02/01 01:00:00,7286.38,30.11,TRADE
NSW1,2017/02/01 01:30:00,6964.76,45.51,TRADE
NSW1,2017/02/01 02:00:00,6838.74,66.78,TRADE
NSW1,2017/02/01 02:30:00,6636.28,69.96,TRADE
NSW1,2017/02/01 03:00:00,6636.74,71.64,TRADE
NSW1,2017/02/01 03:30:00,6640.35,67.27,TRADE
NSW1,2017/02/01 04:00:00,6633.7,69.80,TRADE
NSW1,2017/02/01 04:30:00,6893.65,62.47,TRADE
NSW1,2017/02/01 05:00:00,7110.81,57.80,TRADE
NSW1,2017/02/01 05:30:00,7658.29,65.71,TRADE
NSW1,2017/02/01 06:00:00,8100.19,69.26,TRADE
NSW1,2017/02/01 06:30:00,8560.88,84.86,TRADE
NSW1,2017/02/01 07:00:00,8913.52,94.22,TRADE
NSW1,2017/02/01 07:30:00,9155.35,89.44,TRADE
NSW1,2017/02/01 08:00:00,9211.36,87.80,TRADE
NSW1,2017/02/01 08:30:00,9340.5,88.48,TRADE
NSW1,2017/02/01 09:00:00,9437.26,89.15,TRADE
NSW1,2017/02/01 09:30:00,9501.16,90.86,TRADE
NSW1,2017/02/01 10:00:00,9512.05,88.95,TRADE
NSW1,2017/02/01 10:30:00,9496.46,90.47,TRADE
NSW1,2017/02/01 11:00:00,9507.43,91.45,TRADE
NSW1,2017/02/01 11:30:00,9458.86,89.76,TRADE
NSW1,2017/02/01 12:00:00,9469.19,91.49,TRADE
NSW1,2017/02/01 12:30:00,9512.16,87.96,TRADE
NSW1,2017/02/01 13:00:00,9544.98,91.01,TRADE
NSW1,2017/02/01 13:30:00,9561.95,89.48,TRADE
NSW1,2017/02/01 14:00:00,9514.82,92.57,TRADE
NSW1,2017/02/01 14:30:00,9464.56,79.18,TRADE
NSW1,2017/02/01 15:00:00,9580.2,79.27,TRADE
NSW1,2017/02/01 15:30:00,9606.45,73.88,TRADE
NSW1,2017/02/01 16:00:00,9676.24,78.89,TRADE
NSW1,2017/02/01 16:30:00,9634.95,89.36,TRADE
NSW1,2017/02/01 17:00:00,9618.92,72.02,TRADE
NSW1,2017/02/01 17:30:00,9523.81,72.19,TRADE
NSW1,2017/02/01 18:00:00,9445.31,71.94,TRADE
NSW1,2017/02/01 18:30:00,9261.45,55.99,TRADE
NSW1,2017/02/01 19:00:00,9099.69,71.17,TRADE
NSW1,2017/02/01 19:30:00,9120.8,87.66,TRADE
NSW1,2017/02/01 20:00:00,9002.96,80.62,TRADE
NSW1,2017/02/01 20:30:00,8803.89,83.49,TRADE
NSW1,2017/02/01 21:00:00,8506.05,71.93,TRADE
NSW1,2017/02/01 21:30:00,8381.96,70.77,TRADE
NSW1,2017/02/01 22:00:00,8141.86,53.31,TRADE
NSW1,2017/02/01 22:30:00,8027.71,45.60,TRADE
NSW1,2017/02/01 23:00:00,7793.7,51.07,TRADE
NSW1,2017/02/01 23:30:00,7595.68,62.19,TRADE
NSW1,2017/02/02 00:00:00,7448.29,63.01,TRADE
NSW1,2017/02/02 00:30:00,7271.69,56.88,TRADE
NSW1,2017/02/02 01:00:00,7058.45,52.12,TRADE
NSW1,2017/02/02 01:30:00,6634.99,45.19,TRADE
NSW1,2017/02/02 02:00:00,6472.67,56.20,TRADE
NSW1,2017/02/02 02:30:00,6320.06,56.59,TRADE
NSW1,2017/02/02 03:00:00,6304.47,59.67,TRADE
NSW1,2017/02/02 03:30:00,6371.17,73.03,TRADE
NSW1,2017/02/02 04:00:00,6463.21,77.93,TRADE
