REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2018/09/01 00:30:00,8174.13,100.89,TRADE
NSW1,2018/09/01 01:00:00,7925.07,79.79,TRADE
NSW1,2018/09/01 01:30:00,7690.48,58.02,TRADE
NSW1,2018/09/01 02:00:00,7441.27,66.33,TRADE
NSW1,2018/09/01 02:30:00,7105.41,57.22,TRADE
NSW1,2018/09/01 03:00:00,6842.28,54.17,TRADE
NSW1,2018/09/01 03:30:00,6630.57,53.19,TRADE
NSW1,2018/09/01 04:00:00,6491.8,60.86,TRADE
NSW1,2018/09/01 04:30:00,6470.73,60.76,TRADE
NSW1,2018/09/01 05:00:00,6487.37,55.87,TRADE
NSW1,2018/09/01 05:30:00,6626.88,68.24,TRADE
NSW1,2018/09/01 06:00:00,6808.41,66.67,TRADE
NSW1,2018/09/01 06:30:00,7145.79,77.95,TRADE
NSW1,2018/09/01 07:00:00,7402.09,94.68,TRADE
NSW1,2018/09/01 07:30:00,7700.68,100.03,TRADE
NSW1,2018/09/01 08:00:00,7916.71,117.75,TRADE
NSW1,2018/09/01 08:30:00,8016.13,122.56,TRADE
NSW1,2018/09/01 09:00:00,8005.58,109.07,TRADE
NSW1,2018/09/01 09:30:00,7992.39,102.90,TRADE
NSW1,2018/09/01 10:00:00,7725.2,83.25,TRADE
NSW1,2018/09/01 10:30:00,7611.92,85.12,TRADE
NSW1,2018/09/01 11:00:00,7400.77,76.07,TRADE
NSW1,2018/09/01 11:30:00,7255.83,80.46,TRADE
NSW1,2018/09/01 12:00:00,7064.74,69.52,TRADE
NSW1,2018/09/01 12:30:00,6988.54,66.03,TRADE
NSW1,2018/09/01 13:00:00,6898.46,68.92,TRADE
NSW1,2018/09/01 13:30:00,6846.55,67.07,TRADE
NSW1,2018/09/01 14:00:00,6860.26,70.89,TRADE
NSW1,2018/09/01 14:30:00,6896.21,74.52,TRADE
NSW1,2018/09/01 15:00:00,6997.45,78.14,TRADE
NSW1,2018/09/01 15:30:00,7091.53,67.86,TRADE
NSW1,2018/09/01 16:00:00,7291.24,81.75,TRADE
NSW1,2018/09/01 16:30:00,7529.88,97.88,TRADE
NSW1,2018/09/01 17:00:00,7845.3,102.72,TRADE
NSW1,2018/09/01 17:30:00,8074.48,111.04,TRADE
NSW1,2018/09/01 18:00:00,8642.06,156.69,TRADE
NSW1,2018/09/01 18:30:00,8966.07,158.91,TRADE
NSW1,2018/09/01 19:00:00,8976.71,202.72,TRADE
NSW1,2018/09/01 19:30:00,8837.81,149.55,TRADE
NSW1,2018/09/01 20:00:00,8693.27,154.51,TRADE
NSW1,2018/09/01 20:30:00,8569.16,130.86,TRADE
NSW1,2018/09/01 21:00:00,8486.17,160.12,TRADE
NSW1,2018/09/01 21:30:00,8374.13,124.32,TRADE
NSW1,2018/09/01 22:00:00,8206.64,116.28,TRADE
NSW1,2018/09/01 22:30:00,8156.61,122.42,TRADE
NSW1,2018/09/01 23:00:00,7987.21,116.17,TRADE
NSW1,2018/09/01 23:30:00,7946.56,119.37,TRADE
NSW1,2018/09/02 00:00:00,7763.45,105.22,TRADE
NSW1,2018/09/02 00:30:00,7506.35,106.50,TRADE
NSW1,2018/09/02 01:00:00,7314.67,106.50,TRADE
NSW1,2018/09/02 01:30:00,7116.91,90.38,TRADE
NSW1,2018/09/02 02:00:00,6967.24,93.71,TRADE
NSW1,2018/09/02 02:30:00,6732.71,82.25,TRADE
NSW1,2018/09/02 03:00:00,6527.88,77.42,TRADE
NSW1,2018/09/02 03:30:00,6424.3,87.73,TRADE
NSW1,2018/09/02 04:00:00,6397.83,92.44,TRADE
NSW1,2018/09/02 04:30:00,6373.87,91.58,TRADE
NSW1,2018/09/02 05:00:00,6393.72,83.94,TRADE
NSW1,2018/09/02 05:30:00,6492,100.63,TRADE
NSW1,2018/09/02 06:00:00,6657.21,99.66,TRADE
NSW1,2018/09/02 06:30:00,6855.59,91.53,TRADE
NSW1,2018/09/02 07:00:00,7096.61,80.21,TRADE
NSW1,2018/09/02 07:30:00,7396.42,85.87,TRADE
NSW1,2018/09/02 08:00:00,7697.98,102.87,TRADE
NSW1,2018/09/02 08:30:00,7938.27,103.78,TRADE
NSW1,2018/09/02 09:00:00,8094.42,122.02,TRADE
NSW1,2018/09/02 09:30:00,8160.28,132.80,TRADE
NSW1,2018/09/02 10:00:00,8192.86,115.33,TRADE
NSW1,2018/09/02 10:30:00,8166,111.93,TRADE
NSW1,2018/09/02 11:00:00,7975.27,99.48,TRADE
NSW1,2018/09/02 11:30:00,7829.36,94.87,TRADE
NSW1,2018/09/02 12:00:00,7703.43,80.59,TRADE
NSW1,2018/09/02 12:30:00,7525.84,79.68,TRADE
NSW1,2018/09/02 13:00:00,7401.02,72.84,TRADE
NSW1,2018/09/02 13:30:00,7250.27,66.08,TRADE
NSW1,2018/09/02 14:00:00,7173.21,67.82,TRADE
NSW1,2018/09/02 14:30:00,7208.98,72.02,TRADE
NSW1,2018/09/02 15:00:00,7262.97,72.25,TRADE
