REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2018/07/01 00:30:00,8212.12,74.62,TRADE
NSW1,2018/07/01 01:00:00,7969.02,64.91,TRADE
NSW1,2018/07/01 01:30:00,7828.35,60.80,TRADE
NSW1,2018/07/01 02:00:00,7620.26,63.62,TRADE
NSW1,2018/07/01 02:30:00,7348.19,62.12,TRADE
NSW1,2018/07/01 03:00:00,7106.36,61.29,TRADE
NSW1,2018/07/01 03:30:00,6919.92,61.63,TRADE
NSW1,2018/07/01 04:00:00,6842.94,61.84,TRADE
NSW1,2018/07/01 04:30:00,6824.25,63.62,TRADE
NSW1,2018/07/01 05:00:00,6857.11,59.85,TRADE
NSW1,2018/07/01 05:30:00,6979.58,58.14,TRADE
NSW1,2018/07/01 06:00:00,7136.91,59.36,TRADE
NSW1,2018/07/01 06:30:00,7382.5,61.22,TRADE
NSW1,2018/07/01 07:00:00,7790.13,66.27,TRADE
NSW1,2018/07/01 07:30:00,8149.57,60.29,TRADE
NSW1,2018/07/01 08:00:00,8664.81,75.34,TRADE
NSW1,2018/07/01 08:30:00,9035.24,86.66,TRADE
NSW1,2018/07/01 09:00:00,9220.89,91.19,TRADE
NSW1,2018/07/01 09:30:00,9314,102.08,TRADE
NSW1,2018/07/01 10:00:00,9148.96,96.52,TRADE
NSW1,2018/07/01 10:30:00,8876.12,90.36,TRADE
NSW1,2018/07/01 11:00:00,8594.24,78.46,TRADE
NSW1,2018/07/01 11:30:00,8304.6,63.23,TRADE
NSW1,2018/07/01 12:00:00,8090.19,58.21,TRADE
NSW1,2018/07/01 12:30:00,7968.18,57.06,TRADE
NSW1,2018/07/01 13:00:00,7849.63,54.28,TRADE
NSW1,2018/07/01 13:30:00,7722.28,52.76,TRADE
NSW1,2018/07/01 14:00:00,7752,58.51,TRADE
NSW1,2018/07/01 14:30:00,7780.63,55.79,TRADE
NSW1,2018/07/01 15:00:00,7973.6,55.91,TRADE
NSW1,2018/07/01 15:30:00,8156.72,61.80,TRADE
NSW1,2018/07/01 16:00:00,8540.23,68.05,TRADE
NSW1,2018/07/01 16:30:00,9027.38,77.08,TRADE
NSW1,2018/07/01 17:00:00,9561.02,90.85,TRADE
NSW1,2018/07/01 17:30:00,10250.11,162.46,TRADE
NSW1,2018/07/01 18:00:00,10754.2,124.23,TRADE
NSW1,2018/07/01 18:30:00,10829.9,120.54,TRADE
NSW1,2018/07/01 19:00:00,10741.15,99.64,TRADE
NSW1,2018/07/01 19:30:00,10472.35,86,TRADE
NSW1,2018/07/01 20:00:00,10255.36,88.13,TRADE
NSW1,2018/07/01 20:30:00,10046.05,86.47,TRADE
NSW1,2018/07/01 21:00:00,9857.23,81.39,TRADE
NSW1,2018/07/01 21:30:00,9484.71,77.54,TRADE
NSW1,2018/07/01 22:00:00,9206.73,71.80,TRADE
NSW1,2018/07/01 22:30:00,8964.27,72.91,TRADE
NSW1,2018/07/01 23:00:00,8615.52,67.50,TRADE
NSW1,2018/07/01 23:30:00,8471.41,66.88,TRADE
NSW1,2018/07/02 00:00:00,8205.2,61.95,TRADE
NSW1,2018/07/02 00:30:00,7933.55,61.04,TRADE
NSW1,2018/07/02 01:00:00,7700.41,56.74,TRADE
NSW1,2018/07/02 01:30:00,7568.65,59.85,TRADE
NSW1,2018/07/02 02:00:00,7379.07,57,TRADE
NSW1,2018/07/02 02:30:00,7080.82,54.31,TRADE
NSW1,2018/07/02 03:00:00,6935.38,54.10,TRADE
NSW1,2018/07/02 03:30:00,6810.31,52.12,TRADE
NSW1,2018/07/02 04:00:00,6735.89,51.31,TRADE
NSW1,2018/07/02 04:30:00,6826.38,57.94,TRADE
NSW1,2018/07/02 05:00:00,6983.58,59.28,TRADE
NSW1,2018/07/02 05:30:00,7345.26,59.34,TRADE
NSW1,2018/07/02 06:00:00,7791.01,60.95,TRADE
NSW1,2018/07/02 06:30:00,8566.5,72.68,TRADE
NSW1,2018/07/02 07:00:00,9320.48,80.49,TRADE
NSW1,2018/07/02 07:30:00,9883.51,85.61,TRADE
NSW1,2018/07/02 08:00:00,10214.32,202.81,TRADE
NSW1,2018/07/02 08:30:00,10299.65,112.11,TRADE
NSW1,2018/07/02 09:00:00,10108.42,101.14,TRADE
NSW1,2018/07/02 09:30:00,9976.27,105.78,TRADE
NSW1,2018/07/02 10:00:00,9779.86,88.85,TRADE
NSW1,2018/07/02 10:30:00,9632.22,86.36,TRADE
NSW1,2018/07/02 11:00:00,9397.82,80.10,TRADE
NSW1,2018/07/02 11:30:00,9232.97,78.42,TRADE
NSW1,2018/07/02 12:00:00,9058.47,71.52,TRADE
NSW1,2018/07/02 12:30:00,9046.01,69,TRADE
NSW1,2018/07/02 13:00:00,8884.28,66.30,TRADE
NSW1,2018/07/02 13:30:00,8845.63,60.03,TRADE
NSW1,2018/07/02 14:00:00,8875.35,63.46,TRADE
NSW1,2018/07/02 14:30:00,8936.47,67.36,TRADE
NSW1,2018/07/02 15:00:00,9004.29,69.39,TRADE
NSW1,2018/07/02 15:30:00,9055.33,71.15,TRADE
NSW1,2018/07/02 16:00:00,9387.89,85.25,TRADE
NSW1,2018/07/02 16:30:00,9714.91,82.37,TRADE
NSW1,2018/07/02 17:00:00,10245.22,93.65,TRADE
NSW1,2018/07/02 17:30:00,10924.11,100.24,TRADE
NSW1,2018/07/02 18:00:00,11482.31,119.56,TRADE
NSW1,2018/07/02 18:30:00,11470.42,101.11,TRADE
NSW1,2018/07/02 19:00:00,11357.54,95.04,TRADE
NSW1,2018/07/02 19:30:00,11126.48,89.90,TRADE
NSW1,2018/07/02 20:00:00,10875.83,94.69,TRADE
NSW1,2018/07/02 20:30:00,10604.75,88.82,TRADE
NSW1,2018/07/02 21:00:00,10349.98,84.81,TRADE
NSW1,2018/07/02 21:30:00,10017.45,78.33,TRADE
NSW1,2018/07/02 22:00:00,9650.04,71.78,TRADE
NSW1,2018/07/02 22:30:00,9411.82,72,TRADE
NSW1,2018/07/02 23:00:00,9045.04,66.64,TRADE
NSW1,2018/07/02 23:30:00,8906.78,63.62,TRADE
NSW1,2018/07/03 00:00:00,8711.96,61.82,TRADE
NSW1,2018/07/03 00:30:00,8506.82,60.13,TRADE
NSW1,2018/07/03 01:00:00,8335.33,56.76,TRADE
NSW1,2018/07/03 01:30:00,8095.18,53.13,TRADE
NSW1,2018/07/03 02:00:00,7869.71,54.73,TRADE
NSW1,2018/07/03 02:30:00,7498.4,54.92,TRADE
NSW1,2018/07/03 03:00:00,7298.23,61.24,TRADE
NSW1,2018/07/03 03:30:00,7064.04,59.49,TRADE
NSW1,2018/07/03 04:00:00,6994.78,59.72,TRADE
NSW1,2018/07/03 04:30:00,6976.84,57.73,TRADE
NSW1,2018/07/03 05:00:00,7119.8,58.64,TRADE
NSW1,2018/07/03 05:30:00,7499.64,58.22,TRADE
NSW1,2018/07/03 06:00:00,7964.43,61.49,TRADE
NSW1,2018/07/03 06:30:00,8754.85,73.55,TRADE
NSW1,2018/07/03 07:00:00,9606.78,83.80,TRADE
NSW1,2018/07/03 07:30:00,10088.09,87.21,TRADE
NSW1,2018/07/03 08:00:00,10447.07,95.01,TRADE
NSW1,2018/07/03 08:30:00,10414.96,91.91,TRADE
NSW1,2018/07/03 09:00:00,10052.69,88.99,TRADE
NSW1,2018/07/03 09:30:00,9860.3,87.84,TRADE
NSW1,2018/07/03 10:00:00,9521.55,78.07,TRADE
NSW1,2018/07/03 10:30:00,9437.05,66.18,TRADE
NSW1,2018/07/03 11:00:00,9258.67,61.58,TRADE
NSW1,2018/07/03 11:30:00,9054.06,59.37,TRADE
NSW1,2018/07/03 12:00:00,8913.08,57.23,TRADE
NSW1,2018/07/03 12:30:00,8751.24,60.23,TRADE
NSW1,2018/07/03 13:00:00,8574.77,51.94,TRADE
NSW1,2018/07/03 13:30:00,8527.06,55.17,TRADE
NSW1,2018/07/03 14:00:00,8459.41,58.02,TRADE
NSW1,2018/07/03 14:30:00,8467.89,57.37,TRADE
NSW1,2018/07/03 15:00:00,8381.16,60.10,TRADE
NSW1,2018/07/03 15:30:00,8476.98,59.50,TRADE
NSW1,2018/07/03 16:00:00,8739.34,62.38,TRADE
NSW1,2018/07/03 16:30:00,9074.85,63.88,TRADE
NSW1,2018/07/03 17:00:00,9656.94,73.26,TRADE
NSW1,2018/07/03 17:30:00,10387.9,130.09,TRADE
NSW1,2018/07/03 18:00:00,10968.2,182.18,TRADE
NSW1,2018/07/03 18:30:00,11080.62,128.65,TRADE
NSW1,2018/07/03 19:00:00,10975.77,118.96,TRADE
NSW1,2018/07/03 19:30:00,10786.51,98.99,TRADE
NSW1,2018/07/03 20:00:00,10634.87,93.40,TRADE
NSW1,2018/07/03 20:30:00,10459.94,87.80,TRADE
NSW1,2018/07/03 21:00:00,10167.36,81.66,TRADE
NSW1,2018/07/03 21:30:00,9939.53,69.39,TRADE
NSW1,2018/07/03 22:00:00,9554.89,62.02,TRADE
NSW1,2018/07/03 22:30:00,9398.08,63.11,TRADE
NSW1,2018/07/03 23:00:00,9039.01,58.86,TRADE
NSW1,2018/07/03 23:30:00,8881.11,57.55,TRADE
NSW1,2018/07/04 00:00:00,8716.09,56.91,TRADE
NSW1,2018/07/04 00:30:00,8506.96,52.64,TRADE
NSW1,2018/07/04 01:00:00,8263.4,53.50,TRADE
NSW1,2018/07/04 01:30:00,8064.81,58.33,TRADE
NSW1,2018/07/04 02:00:00,7836.94,63.96,TRADE
NSW1,2018/07/04 02:30:00,7446.54,58.57,TRADE
NSW1,2018/07/04 03:00:00,7171.9,51.12,TRADE
NSW1,2018/07/04 03:30:00,6962.57,54.57,TRADE
NSW1,2018/07/04 04:00:00,6898.95,48.63,TRADE
NSW1,2018/07/04 04:30:00,6940.23,55.41,TRADE
NSW1,2018/07/04 05:00:00,7072.79,53.64,TRADE
NSW1,2018/07/04 05:30:00,7465.92,54.75,TRADE
NSW1,2018/07/04 06:00:00,7898.11,58.91,TRADE
NSW1,2018/07/04 06:30:00,8747.37,63.39,TRADE
NSW1,2018/07/04 07:00:00,9513.95,67.03,TRADE
NSW1,2018/07/04 07:30:00,10053.51,82.34,TRADE
NSW1,2018/07/04 08:00:00,10351.21,98.87,TRADE
NSW1,2018/07/04 08:30:00,10261.03,87.17,TRADE
NSW1,2018/07/04 09:00:00,9919.03,67.53,TRADE
NSW1,2018/07/04 09:30:00,9660.08,63.28,TRADE
NSW1,2018/07/04 10:00:00,9362.64,54.58,TRADE
NSW1,2018/07/04 10:30:00,9168.95,57,TRADE
NSW1,2018/07/04 11:00:00,8906,56.14,TRADE
NSW1,2018/07/04 11:30:00,8625.37,55.30,TRADE
NSW1,2018/07/04 12:00:00,8412.76,54.42,TRADE
NSW1,2018/07/04 12:30:00,8240.85,52.26,TRADE
NSW1,2018/07/04 13:00:00,8110.03,52.09,TRADE
NSW1,2018/07/04 13:30:00,8080.48,53.02,TRADE
NSW1,2018/07/04 14:00:00,8078.27,52.93,TRADE
NSW1,2018/07/04 14:30:00,8077.49,54.38,TRADE
NSW1,2018/07/04 15:00:00,8084.69,57.97,TRADE
NSW1,2018/07/04 15:30:00,8208.66,53.10,TRADE
NSW1,2018/07/04 16:00:00,8416.47,51.93,TRADE
NSW1,2018/07/04 16:30:00,8751.68,60.06,TRADE
NSW1,2018/07/04 17:00:00,9205.82,64.08,TRADE
NSW1,2018/07/04 17:30:00,9851.06,103.41,TRADE
NSW1,2018/07/04 18:00:00,10465.6,113.86,TRADE
NSW1,2018/07/04 18:30:00,10508,97.91,TRADE
NSW1,2018/07/04 19:00:00,10436.94,97.45,TRADE
NSW1,2018/07/04 19:30:00,10243.26,81.84,TRADE
NSW1,2018/07/04 20:00:00,10103.99,80.35,TRADE
NSW1,2018/07/04 20:30:00,9947.3,73.20,TRADE
NSW1,2018/07/04 21:00:00,9735.83,64.64,TRADE
NSW1,2018/07/04 21:30:00,9471.28,62.86,TRADE
NSW1,2018/07/04 22:00:00,9112.85,56.05,TRADE
NSW1,2018/07/04 22:30:00,9094.09,59.13,TRADE
NSW1,2018/07/04 23:00:00,8731.42,54.76,TRADE
NSW1,2018/07/04 23:30:00,8522.47,60.28,TRADE
NSW1,2018/07/05 00:00:00,8483.51,60.76,TRADE
NSW1,2018/07/05 00:30:00,8225.02,53.63,TRADE
NSW1,2018/07/05 01:00:00,8049.76,54.05,TRADE
NSW1,2018/07/05 01:30:00,7824.8,55.47,TRADE
NSW1,2018/07/05 02:00:00,7622.18,54.05,TRADE
NSW1,2018/07/05 02:30:00,7264.87,54.50,TRADE
NSW1,2018/07/05 03:00:00,7009.05,55.12,TRADE
NSW1,2018/07/05 03:30:00,6819.5,41.14,TRADE
NSW1,2018/07/05 04:00:00,6732.23,53.69,TRADE
NSW1,2018/07/05 04:30:00,6796.66,51.72,TRADE
NSW1,2018/07/05 05:00:00,6909.97,54.84,TRADE
NSW1,2018/07/05 05:30:00,7243.6,46.38,TRADE
NSW1,2018/07/05 06:00:00,7674.72,53.99,TRADE
NSW1,2018/07/05 06:30:00,8455.84,56.08,TRADE
NSW1,2018/07/05 07:00:00,9189.9,65.62,TRADE
NSW1,2018/07/05 07:30:00,9668.53,76.78,TRADE
NSW1,2018/07/05 08:00:00,9881.44,87.02,TRADE
NSW1,2018/07/05 08:30:00,9701.8,74.04,TRADE
NSW1,2018/07/05 09:00:00,9369.02,63.18,TRADE
NSW1,2018/07/05 09:30:00,9191.13,67.34,TRADE
NSW1,2018/07/05 10:00:00,8878.5,54.76,TRADE
NSW1,2018/07/05 10:30:00,8628.16,51.96,TRADE
NSW1,2018/07/05 11:00:00,8434.68,60.03,TRADE
NSW1,2018/07/05 11:30:00,8304.43,55.71,TRADE
NSW1,2018/07/05 12:00:00,8080.8,44.74,TRADE
NSW1,2018/07/05 12:30:00,7977.95,43.45,TRADE
NSW1,2018/07/05 13:00:00,7947.57,54.95,TRADE
NSW1,2018/07/05 13:30:00,7878.1,58.67,TRADE
NSW1,2018/07/05 14:00:00,7874.06,50.53,TRADE
NSW1,2018/07/05 14:30:00,7876.86,50.99,TRADE
NSW1,2018/07/05 15:00:00,7884.85,55.52,TRADE
NSW1,2018/07/05 15:30:00,8029.22,59.63,TRADE
NSW1,2018/07/05 16:00:00,8169.71,57.91,TRADE
NSW1,2018/07/05 16:30:00,8397.73,61.61,TRADE
NSW1,2018/07/05 17:00:00,8719.3,62.76,TRADE
NSW1,2018/07/05 17:30:00,9280.95,74.82,TRADE
NSW1,2018/07/05 18:00:00,9786.85,89.43,TRADE
NSW1,2018/07/05 18:30:00,9798.33,86.55,TRADE
NSW1,2018/07/05 19:00:00,9742.89,75.52,TRADE
NSW1,2018/07/05 19:30:00,9521.46,73.01,TRADE
NSW1,2018/07/05 20:00:00,9422.09,68.21,TRADE
NSW1,2018/07/05 20:30:00,9225.61,70.01,TRADE
NSW1,2018/07/05 21:00:00,9064.37,63.94,TRADE
NSW1,2018/07/05 21:30:00,8857.19,62.17,TRADE
NSW1,2018/07/05 22:00:00,8575,50.78,TRADE
NSW1,2018/07/05 22:30:00,8533.23,56.27,TRADE
NSW1,2018/07/05 23:00:00,8299.09,53.74,TRADE
NSW1,2018/07/05 23:30:00,8248.26,55.28,TRADE
NSW1,2018/07/06 00:00:00,8116.52,56.96,TRADE
NSW1,2018/07/06 00:30:00,7894.92,51.34,TRADE
NSW1,2018/07/06 01:00:00,7667.61,53.89,TRADE
NSW1,2018/07/06 01:30:00,7416.41,53.34,TRADE
NSW1,2018/07/06 02:00:00,7215.32,53.99,TRADE
NSW1,2018/07/06 02:30:00,6908.55,53.13,TRADE
NSW1,2018/07/06 03:00:00,6621.95,48.92,TRADE
NSW1,2018/07/06 03:30:00,6491.66,44.02,TRADE
