REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2018/11/01 00:30:00,7005.02,59.36,TRADE
NSW1,2018/11/01 01:00:00,6846.43,62.11,TRADE
NSW1,2018/11/01 01:30:00,6539.83,60.45,TRADE
NSW1,2018/11/01 02:00:00,6317.63,62.79,TRADE
NSW1,2018/11/01 02:30:00,6201.09,59.54,TRADE
NSW1,2018/11/01 03:00:00,6126.93,64.77,TRADE
NSW1,2018/11/01 03:30:00,6159.42,72.67,TRADE
NSW1,2018/11/01 04:00:00,6225.43,68.10,TRADE
NSW1,2018/11/01 04:30:00,6485.79,62.17,TRADE
NSW1,2018/11/01 05:00:00,6775.67,74.85,TRADE
NSW1,2018/11/01 05:30:00,7179.89,92.34,TRADE
NSW1,2018/11/01 06:00:00,7591.92,81.06,TRADE
NSW1,2018/11/01 06:30:00,7811.67,122.16,TRADE
NSW1,2018/11/01 07:00:00,7962.77,118.24,TRADE
NSW1,2018/11/01 07:30:00,8020.99,83.59,TRADE
NSW1,2018/11/01 08:00:00,7979.28,77.69,TRADE
NSW1,2018/11/01 08:30:00,8015.95,106.49,TRADE
NSW1,2018/11/01 09:00:00,8065.71,83.27,TRADE
NSW1,2018/11/01 09:30:00,7998.47,66.57,TRADE
NSW1,2018/11/01 10:00:00,7917.01,64.77,TRADE
NSW1,2018/11/01 10:30:00,7926.65,58.86,TRADE
NSW1,2018/11/01 11:00:00,7974.35,68.79,TRADE
NSW1,2018/11/01 11:30:00,7968.15,67.11,TRADE
NSW1,2018/11/01 12:00:00,8054.1,66.15,TRADE
NSW1,2018/11/01 12:30:00,8145.05,64.69,TRADE
NSW1,2018/11/01 13:00:00,8375.44,76.14,TRADE
NSW1,2018/11/01 13:30:00,8545.86,101.29,TRADE
NSW1,2018/11/01 14:00:00,8731.31,127.34,TRADE
NSW1,2018/11/01 14:30:00,8909.64,108.56,TRADE
NSW1,2018/11/01 15:00:00,9207.33,120.55,TRADE
NSW1,2018/11/01 15:30:00,9467.44,110.62,TRADE
NSW1,2018/11/01 16:00:00,9615.24,108.07,TRADE
NSW1,2018/11/01 16:30:00,9757.78,132.24,TRADE
NSW1,2018/11/01 17:00:00,9871.32,128.43,TRADE
NSW1,2018/11/01 17:30:00,9810.97,126.56,TRADE
NSW1,2018/11/01 18:00:00,9731.93,134.64,TRADE
NSW1,2018/11/01 18:30:00,9639.81,135.34,TRADE
NSW1,2018/11/01 19:00:00,9633.5,211.91,TRADE
NSW1,2018/11/01 19:30:00,9484.03,171.10,TRADE
NSW1,2018/11/01 20:00:00,9300.46,139.59,TRADE
NSW1,2018/11/01 20:30:00,9015.36,128.25,TRADE
