REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2019/05/01 00:30:00,7365.59,56.21,TRADE
NSW1,2019/05/01 01:00:00,7217.46,57.27,TRADE
NSW1,2019/05/01 01:30:00,6988.33,68.96,TRADE
NSW1,2019/05/01 02:00:00,6875.03,65.27,TRADE
NSW1,2019/05/01 02:30:00,6574.67,57.52,TRADE
NSW1,2019/05/01 03:00:00,6360.84,56.32,TRADE
NSW1,2019/05/01 03:30:00,6240.78,57.52,TRADE
NSW1,2019/05/01 04:00:00,6119.86,52.65,TRADE
NSW1,2019/05/01 04:30:00,6204.88,48.46,TRADE
NSW1,2019/05/01 05:00:00,6271.45,47.77,TRADE
NSW1,2019/05/01 05:30:00,6562.66,53.61,TRADE
NSW1,2019/05/01 06:00:00,6800.75,55.84,TRADE
NSW1,2019/05/01 06:30:00,7375.55,89.77,TRADE
NSW1,2019/05/01 07:00:00,7760.46,97.90,TRADE
NSW1,2019/05/01 07:30:00,7991.45,101,TRADE
NSW1,2019/05/01 08:00:00,8227.39,88.88,TRADE
NSW1,2019/05/01 08:30:00,8260.76,84.06,TRADE
NSW1,2019/05/01 09:00:00,8252.97,76.63,TRADE
NSW1,2019/05/01 09:30:00,8230.75,69.45,TRADE
NSW1,2019/05/01 10:00:00,8207.6,80.26,TRADE
NSW1,2019/05/01 10:30:00,8210.33,91.33,TRADE
NSW1,2019/05/01 11:00:00,8232.63,88.67,TRADE
NSW1,2019/05/01 11:30:00,8192.57,91.86,TRADE
NSW1,2019/05/01 12:00:00,8104.06,77.21,TRADE
NSW1,2019/05/01 12:30:00,7994.35,63.67,TRADE
NSW1,2019/05/01 13:00:00,7923.79,60.11,TRADE
NSW1,2019/05/01 13:30:00,7914.73,66.09,TRADE
NSW1,2019/05/01 14:00:00,8008.79,84.02,TRADE
NSW1,2019/05/01 14:30:00,8171.46,94.61,TRADE
NSW1,2019/05/01 15:00:00,8182.88,92.07,TRADE
NSW1,2019/05/01 15:30:00,8200.07,88.27,TRADE
