REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2019/10/01 00:30:00,7468.53,138.16,TRADE
NSW1,2019/10/01 01:00:00,7308,106.66,TRADE
NSW1,2019/10/01 01:30:00,7129.11,102.40,TRADE
NSW1,2019/10/01 02:00:00,6913.5,100.10,TRADE
NSW1,2019/10/01 02:30:00,6626.11,89.74,TRADE
NSW1,2019/10/01 03:00:00,6465.77,90.98,TRADE
NSW1,2019/10/01 03:30:00,6319.39,98.43,TRADE
NSW1,2019/10/01 04:00:00,6277.74,83.05,TRADE
NSW1,2019/10/01 04:30:00,6288.5,89.92,TRADE
NSW1,2019/10/01 05:00:00,6466.89,101.20,TRADE
NSW1,2019/10/01 05:30:00,6729.88,114.42,TRADE
NSW1,2019/10/01 06:00:00,6964.61,100.35,TRADE
NSW1,2019/10/01 06:30:00,7445.2,187.47,TRADE
NSW1,2019/10/01 07:00:00,7717.97,157.16,TRADE
NSW1,2019/10/01 07:30:00,7727.15,91.26,TRADE
NSW1,2019/10/01 08:00:00,7768.34,97.93,TRADE
NSW1,2019/10/01 08:30:00,7714.19,96.93,TRADE
NSW1,2019/10/01 09:00:00,7675.72,97.94,TRADE
NSW1,2019/10/01 09:30:00,7636.59,96.68,TRADE
NSW1,2019/10/01 10:00:00,7549.31,79.24,TRADE
NSW1,2019/10/01 10:30:00,7599.56,101.27,TRADE
NSW1,2019/10/01 11:00:00,7539.2,93.26,TRADE
NSW1,2019/10/01 11:30:00,7384.84,93.72,TRADE
NSW1,2019/10/01 12:00:00,7247.5,87.20,TRADE
NSW1,2019/10/01 12:30:00,7094.88,73.82,TRADE
NSW1,2019/10/01 13:00:00,7023,69.05,TRADE
NSW1,2019/10/01 13:30:00,6957.77,73.71,TRADE
NSW1,2019/10/01 14:00:00,6997.28,92.41,TRADE
NSW1,2019/10/01 14:30:00,7009.55,84.57,TRADE
NSW1,2019/10/01 15:00:00,7148.78,100.31,TRADE
NSW1,2019/10/01 15:30:00,7303.44,100.67,TRADE
NSW1,2019/10/01 16:00:00,7461.86,106.42,TRADE
NSW1,2019/10/01 16:30:00,7677.14,106.87,TRADE
NSW1,2019/10/01 17:00:00,7898.84,106.73,TRADE
NSW1,2019/10/01 17:30:00,8205.74,242.66,TRADE
NSW1,2019/10/01 18:00:00,8507.57,291.86,TRADE
NSW1,2019/10/01 18:30:00,8941.59,299.60,TRADE
NSW1,2019/10/01 19:00:00,9045.13,299.60,TRADE
NSW1,2019/10/01 19:30:00,8874.08,271.08,TRADE
NSW1,2019/10/01 20:00:00,8635,120.24,TRADE
NSW1,2019/10/01 20:30:00,8464.57,106.58,TRADE
NSW1,2019/10/01 21:00:00,8339.46,116.53,TRADE
NSW1,2019/10/01 21:30:00,8159.43,110.01,TRADE
NSW1,2019/10/01 22:00:00,7998.2,90.72,TRADE
NSW1,2019/10/01 22:30:00,7977.64,148.86,TRADE
NSW1,2019/10/01 23:00:00,7838.19,102.39,TRADE
NSW1,2019/10/01 23:30:00,7675.02,97,TRADE
NSW1,2019/10/02 00:00:00,7630.57,154.73,TRADE
NSW1,2019/10/02 00:30:00,7497.67,120.86,TRADE
NSW1,2019/10/02 01:00:00,7313.73,101.35,TRADE
NSW1,2019/10/02 01:30:00,7096.54,124.43,TRADE
NSW1,2019/10/02 02:00:00,6904.99,191.65,TRADE
NSW1,2019/10/02 02:30:00,6641.19,129.45,TRADE
NSW1,2019/10/02 03:00:00,6448.28,111.71,TRADE
NSW1,2019/10/02 03:30:00,6315.65,118.55,TRADE
NSW1,2019/10/02 04:00:00,6279.59,85.21,TRADE
NSW1,2019/10/02 04:30:00,6253.67,58.18,TRADE
NSW1,2019/10/02 05:00:00,6383.12,55.25,TRADE
NSW1,2019/10/02 05:30:00,6670.41,67.48,TRADE
NSW1,2019/10/02 06:00:00,6840.2,86.42,TRADE
NSW1,2019/10/02 06:30:00,7307.51,111.62,TRADE
NSW1,2019/10/02 07:00:00,7434.21,97.26,TRADE
NSW1,2019/10/02 07:30:00,7389.56,70.99,TRADE
NSW1,2019/10/02 08:00:00,7455.38,87.62,TRADE
NSW1,2019/10/02 08:30:00,7309.98,94.38,TRADE
NSW1,2019/10/02 09:00:00,7123.56,90.73,TRADE
NSW1,2019/10/02 09:30:00,7040.41,84.95,TRADE
NSW1,2019/10/02 10:00:00,6906.12,81.44,TRADE
NSW1,2019/10/02 10:30:00,6861.27,70.53,TRADE
NSW1,2019/10/02 11:00:00,6791.09,57.33,TRADE
NSW1,2019/10/02 11:30:00,6728.75,50.86,TRADE
NSW1,2019/10/02 12:00:00,6663.46,56.17,TRADE
NSW1,2019/10/02 12:30:00,6613.92,62.76,TRADE
NSW1,2019/10/02 13:00:00,6703.69,85.52,TRADE
NSW1,2019/10/02 13:30:00,6774.81,92.24,TRADE
NSW1,2019/10/02 14:00:00,6902.73,93.04,TRADE
NSW1,2019/10/02 14:30:00,6961.29,82.37,TRADE
NSW1,2019/10/02 15:00:00,7120.48,93.36,TRADE
NSW1,2019/10/02 15:30:00,7271.28,110.43,TRADE
NSW1,2019/10/02 16:00:00,7452.67,87.65,TRADE
NSW1,2019/10/02 16:30:00,7626.76,136.42,TRADE
NSW1,2019/10/02 17:00:00,7895.95,138.65,TRADE
NSW1,2019/10/02 17:30:00,8110,188.41,TRADE
NSW1,2019/10/02 18:00:00,8377.57,233.15,TRADE
NSW1,2019/10/02 18:30:00,8639.78,268.38,TRADE
NSW1,2019/10/02 19:00:00,8697.39,279.83,TRADE
NSW1,2019/10/02 19:30:00,8502.74,160.42,TRADE
NSW1,2019/10/02 20:00:00,8286.6,98.51,TRADE
NSW1,2019/10/02 20:30:00,8151.59,88.03,TRADE
NSW1,2019/10/02 21:00:00,8026.36,130.88,TRADE
NSW1,2019/10/02 21:30:00,7829,101.58,TRADE
