REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2019/06/01 00:30:00,8533.47,92.24,TRADE
NSW1,2019/06/01 01:00:00,8277.33,87.72,TRADE
NSW1,2019/06/01 01:30:00,8022.24,81.44,TRADE
NSW1,2019/06/01 02:00:00,7776.99,84.77,TRADE
NSW1,2019/06/01 02:30:00,7470.54,84.11,TRADE
NSW1,2019/06/01 03:00:00,7190.27,75.52,TRADE
NSW1,2019/06/01 03:30:00,7042.08,71.07,TRADE
NSW1,2019/06/01 04:00:00,6869.99,67.72,TRADE
NSW1,2019/06/01 04:30:00,6868.18,64.35,TRADE
NSW1,2019/06/01 05:00:00,6890.32,57.22,TRADE
NSW1,2019/06/01 05:30:00,7036.35,58.03,TRADE
NSW1,2019/06/01 06:00:00,7220.55,64.95,TRADE
NSW1,2019/06/01 06:30:00,7544.71,69.32,TRADE
NSW1,2019/06/01 07:00:00,7887.59,82.14,TRADE
NSW1,2019/06/01 07:30:00,8373.53,103.08,TRADE
NSW1,2019/06/01 08:00:00,8721.8,114.08,TRADE
NSW1,2019/06/01 08:30:00,8878.91,104.73,TRADE
NSW1,2019/06/01 09:00:00,8857.02,94.21,TRADE
NSW1,2019/06/01 09:30:00,8792.12,93.67,TRADE
NSW1,2019/06/01 10:00:00,8568.19,90.06,TRADE
NSW1,2019/06/01 10:30:00,8309.69,84.40,TRADE
NSW1,2019/06/01 11:00:00,8082.07,86.85,TRADE
NSW1,2019/06/01 11:30:00,7970.44,92.31,TRADE
NSW1,2019/06/01 12:00:00,7834.72,94.91,TRADE
NSW1,2019/06/01 12:30:00,7791.07,99.41,TRADE
NSW1,2019/06/01 13:00:00,7711.6,100.93,TRADE
NSW1,2019/06/01 13:30:00,7738.81,106.13,TRADE
NSW1,2019/06/01 14:00:00,7698.77,104.38,TRADE
NSW1,2019/06/01 14:30:00,7695.47,101.22,TRADE
NSW1,2019/06/01 15:00:00,7740.04,96.94,TRADE
