REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2018/03/01 00:30:00,7292.21,62.07,TRADE
NSW1,2018/03/01 01:00:00,7044.51,60.35,TRADE
NSW1,2018/03/01 01:30:00,6683.37,57.16,TRADE
NSW1,2018/03/01 02:00:00,6555.82,55.88,TRADE
NSW1,2018/03/01 02:30:00,6439.9,58.19,TRADE
NSW1,2018/03/01 03:00:00,6386.55,60.63,TRADE
NSW1,2018/03/01 03:30:00,6403.01,58.64,TRADE
NSW1,2018/03/01 04:00:00,6462.32,59.20,TRADE
NSW1,2018/03/01 04:30:00,6694.06,62.46,TRADE
NSW1,2018/03/01 05:00:00,6951.98,64.43,TRADE
NSW1,2018/03/01 05:30:00,7493.25,64.95,TRADE
NSW1,2018/03/01 06:00:00,7908.56,65.73,TRADE
NSW1,2018/03/01 06:30:00,8236.23,74.99,TRADE
NSW1,2018/03/01 07:00:00,8538.09,77.97,TRADE
NSW1,2018/03/01 07:30:00,8627.87,72.22,TRADE
NSW1,2018/03/01 08:00:00,8621.06,69.78,TRADE
NSW1,2018/03/01 08:30:00,8661.65,66.25,TRADE
NSW1,2018/03/01 09:00:00,8641.37,65.81,TRADE
NSW1,2018/03/01 09:30:00,8704.87,67.62,TRADE
NSW1,2018/03/01 10:00:00,8743.96,67.03,TRADE
NSW1,2018/03/01 10:30:00,8795.3,70.85,TRADE
NSW1,2018/03/01 11:00:00,8806.83,72.84,TRADE
NSW1,2018/03/01 11:30:00,8769.81,76.11,TRADE
NSW1,2018/03/01 12:00:00,8803.25,72.83,TRADE
NSW1,2018/03/01 12:30:00,8828.22,86.07,TRADE
NSW1,2018/03/01 13:00:00,8873.41,69.65,TRADE
NSW1,2018/03/01 13:30:00,8919.68,69.47,TRADE
NSW1,2018/03/01 14:00:00,9003.39,67.63,TRADE
NSW1,2018/03/01 14:30:00,8979.95,68.44,TRADE
NSW1,2018/03/01 15:00:00,9030.25,71.65,TRADE
NSW1,2018/03/01 15:30:00,9122.81,76.70,TRADE
NSW1,2018/03/01 16:00:00,9225.75,79.69,TRADE
NSW1,2018/03/01 16:30:00,9197.27,78.60,TRADE
NSW1,2018/03/01 19:30:00,8893.83,82.45,TRADE
NSW1,2018/03/01 17:00:00,9218.44,85.99,TRADE
NSW1,2018/03/01 17:30:00,9081.86,76.81,TRADE
NSW1,2018/03/01 18:00:00,9025.22,77.11,TRADE
NSW1,2018/03/01 18:30:00,8878.91,63.48,TRADE
NSW1,2018/03/01 19:00:00,8908.61,71.62,TRADE
NSW1,2018/03/01 20:00:00,8711.43,74.03,TRADE
NSW1,2018/03/01 20:30:00,8411.93,65.02,TRADE
NSW1,2018/03/01 22:30:00,7789.54,67.84,TRADE
NSW1,2018/03/01 21:00:00,8121.48,61.17,TRADE
NSW1,2018/03/01 21:30:00,8056.04,63.20,TRADE
NSW1,2018/03/01 22:00:00,7827.36,61.88,TRADE
NSW1,2018/03/01 23:00:00,7668.51,70.25,TRADE
NSW1,2018/03/01 23:30:00,7480.94,70.80,TRADE
NSW1,2018/03/02 00:00:00,7282.65,61.09,TRADE
NSW1,2018/03/02 00:30:00,7151.42,68.40,TRADE
NSW1,2018/03/02 02:30:00,6303.65,69.23,TRADE
NSW1,2018/03/02 01:00:00,6985.9,63.50,TRADE
NSW1,2018/03/02 01:30:00,6645.39,65.48,TRADE
NSW1,2018/03/02 02:00:00,6400.81,70.48,TRADE
NSW1,2018/03/02 03:00:00,6287.5,72.49,TRADE
NSW1,2018/03/02 03:30:00,6340.3,72.72,TRADE
