REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2017/03/01 00:30:00,7257.55,56.97,TRADE
NSW1,2017/03/01 01:00:00,7002.08,70.77,TRADE
NSW1,2017/03/01 01:30:00,6690.21,41.99,TRADE
NSW1,2017/03/01 02:00:00,6385.97,31.02,TRADE
NSW1,2017/03/01 02:30:00,6266.23,29.05,TRADE
NSW1,2017/03/01 03:00:00,6213.9,35.36,TRADE
NSW1,2017/03/01 03:30:00,6254.31,31.89,TRADE
NSW1,2017/03/01 04:00:00,6307.62,32.50,TRADE
NSW1,2017/03/01 04:30:00,6555.36,53.91,TRADE
NSW1,2017/03/01 05:00:00,6805.07,49.37,TRADE
NSW1,2017/03/01 05:30:00,7365.55,93.63,TRADE
NSW1,2017/03/01 06:00:00,7844.84,97.75,TRADE
NSW1,2017/03/01 06:30:00,8224.34,85.85,TRADE
NSW1,2017/03/01 07:00:00,8537.17,99.25,TRADE
NSW1,2017/03/01 07:30:00,8669.95,75.57,TRADE
NSW1,2017/03/01 08:00:00,8700.92,67.06,TRADE
NSW1,2017/03/01 08:30:00,8779.76,72.55,TRADE
NSW1,2017/03/01 09:00:00,8853.21,87.50,TRADE
NSW1,2017/03/01 09:30:00,8885.49,104.76,TRADE
NSW1,2017/03/01 10:00:00,8905.45,94.22,TRADE
NSW1,2017/03/01 10:30:00,8945.64,100.80,TRADE
NSW1,2017/03/01 11:00:00,9043.08,106.10,TRADE
NSW1,2017/03/01 11:30:00,9064.62,106.24,TRADE
NSW1,2017/03/01 12:00:00,9101.63,105.93,TRADE
NSW1,2017/03/01 12:30:00,9119.41,105.65,TRADE
NSW1,2017/03/01 13:00:00,9127.59,105.90,TRADE
NSW1,2017/03/01 13:30:00,9139.31,106.80,TRADE
NSW1,2017/03/01 14:00:00,9227.73,104.09,TRADE
NSW1,2017/03/01 14:30:00,9181.3,104.29,TRADE
NSW1,2017/03/01 16:30:00,9391.45,107.85,TRADE
NSW1,2017/03/01 15:00:00,9270.08,108.61,TRADE
NSW1,2017/03/01 15:30:00,9329.04,117.96,TRADE
NSW1,2017/03/01 16:00:00,9391.14,126.91,TRADE
NSW1,2017/03/01 17:00:00,9331.86,103.65,TRADE
NSW1,2017/03/01 17:30:00,9205.25,84.17,TRADE
NSW1,2017/03/01 18:00:00,9135,93.02,TRADE
NSW1,2017/03/01 18:30:00,8961.56,83.39,TRADE
NSW1,2017/03/01 19:00:00,8974.85,88.90,TRADE
NSW1,2017/03/01 19:30:00,8955.6,87.45,TRADE
NSW1,2017/03/01 20:00:00,8757.99,92.32,TRADE
NSW1,2017/03/01 20:30:00,8507.48,81.71,TRADE
NSW1,2017/03/01 21:00:00,8274.3,69.25,TRADE
NSW1,2017/03/01 21:30:00,8145.64,63.10,TRADE
NSW1,2017/03/01 22:00:00,7867.31,55.48,TRADE
NSW1,2017/03/02 00:00:00,7351.87,65.12,TRADE
