REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2017/07/01 00:30:00,9040.81,73.45,TRADE
NSW1,2017/07/01 01:00:00,8796.41,69.72,TRADE
NSW1,2017/07/01 01:30:00,8575.69,71.98,TRADE
NSW1,2017/07/01 02:00:00,8298.75,72.43,TRADE
NSW1,2017/07/01 02:30:00,7942.42,67.99,TRADE
NSW1,2017/07/01 03:00:00,7638.59,68.66,TRADE
NSW1,2017/07/01 03:30:00,7405.65,68.12,TRADE
NSW1,2017/07/01 04:00:00,7220.31,66.95,TRADE
NSW1,2017/07/01 04:30:00,7175.42,69.86,TRADE
NSW1,2017/07/01 05:00:00,7212.47,69.90,TRADE
NSW1,2017/07/01 05:30:00,7341.31,66.66,TRADE
NSW1,2017/07/01 06:00:00,7534.75,67.46,TRADE
NSW1,2017/07/01 06:30:00,7947.37,68.67,TRADE
NSW1,2017/07/01 07:00:00,8362.7,75.56,TRADE
NSW1,2017/07/01 07:30:00,8888.07,93.86,TRADE
NSW1,2017/07/01 08:00:00,9487.46,99.13,TRADE
NSW1,2017/07/01 08:30:00,9920.43,104.25,TRADE
NSW1,2017/07/01 10:30:00,9476.63,77.05,TRADE
NSW1,2017/07/01 09:00:00,10035.85,100.86,TRADE
NSW1,2017/07/01 09:30:00,9987.17,105.15,TRADE
NSW1,2017/07/01 10:00:00,9678.47,84.01,TRADE
NSW1,2017/07/01 11:00:00,9144.02,69.30,TRADE
NSW1,2017/07/01 11:30:00,8785.02,68.42,TRADE
NSW1,2017/07/01 12:00:00,8504.09,66.97,TRADE
NSW1,2017/07/01 12:30:00,8263.77,66.15,TRADE
NSW1,2017/07/01 13:00:00,8149.4,65.98,TRADE
NSW1,2017/07/01 15:00:00,8007.47,66.50,TRADE
NSW1,2017/07/01 13:30:00,7967.69,65.98,TRADE
NSW1,2017/07/01 14:00:00,7930.79,65.97,TRADE
NSW1,2017/07/01 14:30:00,7943.09,66.15,TRADE
NSW1,2017/07/01 15:30:00,8170.99,67.33,TRADE
NSW1,2017/07/01 16:00:00,8418.15,67.84,TRADE
NSW1,2017/07/01 16:30:00,8882.71,78.23,TRADE
NSW1,2017/07/01 17:00:00,9575.01,133.76,TRADE
NSW1,2017/07/01 20:00:00,10372.31,104.56,TRADE
NSW1,2017/07/01 17:30:00,10218.06,112,TRADE
NSW1,2017/07/01 18:00:00,10761.52,150.81,TRADE
NSW1,2017/07/01 18:30:00,10864.38,166.75,TRADE
NSW1,2017/07/01 19:00:00,10700.04,128.90,TRADE
NSW1,2017/07/01 19:30:00,10536.65,100.33,TRADE
NSW1,2017/07/01 20:30:00,10239.42,127.84,TRADE
NSW1,2017/07/01 21:00:00,10079.71,100.30,TRADE
NSW1,2017/07/01 21:30:00,9912.83,102.28,TRADE
NSW1,2017/07/01 23:30:00,9149.38,79.66,TRADE
NSW1,2017/07/01 22:00:00,9763.27,101.09,TRADE
NSW1,2017/07/01 22:30:00,9582.94,86.04,TRADE
NSW1,2017/07/01 23:00:00,9298.68,85.68,TRADE
NSW1,2017/07/02 00:00:00,8850.56,68.27,TRADE
NSW1,2017/07/02 00:30:00,8548.41,66.80,TRADE
NSW1,2017/07/02 01:00:00,8301.78,66.47,TRADE
NSW1,2017/07/02 01:30:00,8040.46,66.22,TRADE
NSW1,2017/07/02 03:30:00,7145,67.99,TRADE
NSW1,2017/07/02 02:00:00,7851.58,61.42,TRADE
NSW1,2017/07/02 02:30:00,7532.56,66.15,TRADE
NSW1,2017/07/02 03:00:00,7299.9,66.44,TRADE
NSW1,2017/07/02 04:00:00,7027.41,70.68,TRADE
NSW1,2017/07/02 04:30:00,6955.43,73.79,TRADE
NSW1,2017/07/02 05:00:00,6967.67,77.52,TRADE
NSW1,2017/07/02 05:30:00,7110.27,73.57,TRADE
NSW1,2017/07/02 07:00:00,7844.26,93.66,TRADE
NSW1,2017/07/02 07:30:00,8299.56,98.56,TRADE
NSW1,2017/07/02 06:00:00,7239.05,65.82,TRADE
NSW1,2017/07/02 06:30:00,7520.34,81.89,TRADE
NSW1,2017/07/02 08:00:00,8855.41,106.96,TRADE
NSW1,2017/07/02 08:30:00,9342.19,133.14,TRADE
NSW1,2017/07/02 09:00:00,9584.52,109.65,TRADE
NSW1,2017/07/02 09:30:00,9608.38,112.67,TRADE
NSW1,2017/07/02 10:00:00,9455.97,101.85,TRADE
NSW1,2017/07/02 12:00:00,8253.72,68.80,TRADE
NSW1,2017/07/02 10:30:00,9198.19,91.12,TRADE
NSW1,2017/07/02 11:00:00,8845.81,81.38,TRADE
NSW1,2017/07/02 11:30:00,8494.66,80.55,TRADE
NSW1,2017/07/02 12:30:00,8041.27,67.50,TRADE
NSW1,2017/07/02 13:00:00,7872.03,66.31,TRADE
NSW1,2017/07/02 13:30:00,7758.36,67.50,TRADE
NSW1,2017/07/02 14:00:00,7725.69,67.32,TRADE
NSW1,2017/07/02 16:00:00,8247.59,77.84,TRADE
NSW1,2017/07/02 14:30:00,7709.62,67.70,TRADE
NSW1,2017/07/02 15:00:00,7753.83,68.30,TRADE
NSW1,2017/07/02 15:30:00,7956.36,70.34,TRADE
NSW1,2017/07/02 16:30:00,8651.76,89.32,TRADE
NSW1,2017/07/02 17:00:00,9364.37,106.28,TRADE
NSW1,2017/07/02 17:30:00,10136.27,112.20,TRADE
NSW1,2017/07/02 18:00:00,10846.21,195.28,TRADE
NSW1,2017/07/02 18:30:00,10939.08,128.04,TRADE
NSW1,2017/07/02 20:30:00,10530.19,118.44,TRADE
NSW1,2017/07/02 19:30:00,10786.44,100.95,TRADE
NSW1,2017/07/02 19:00:00,10960.71,110.92,TRADE
NSW1,2017/07/02 20:00:00,10679.43,104.61,TRADE
NSW1,2017/07/02 21:00:00,10343.75,128.48,TRADE
NSW1,2017/07/02 21:30:00,10112.78,104.89,TRADE
NSW1,2017/07/02 22:00:00,9736.52,86.87,TRADE
NSW1,2017/07/02 22:30:00,9447.25,82.22,TRADE
NSW1,2017/07/03 00:30:00,8273.84,69.30,TRADE
NSW1,2017/07/02 23:00:00,9022.42,72.59,TRADE
NSW1,2017/07/02 23:30:00,8785.09,69.82,TRADE
NSW1,2017/07/03 00:00:00,8511.79,67.50,TRADE
NSW1,2017/07/03 01:00:00,8062.55,69.70,TRADE
NSW1,2017/07/03 01:30:00,7856.66,69.87,TRADE
NSW1,2017/07/03 02:00:00,7660.92,71.56,TRADE
NSW1,2017/07/03 02:30:00,7343.22,95.13,TRADE
NSW1,2017/07/03 04:30:00,7070.83,105.41,TRADE
NSW1,2017/07/03 03:00:00,7217.07,103.38,TRADE
NSW1,2017/07/03 03:30:00,7066.94,96.22,TRADE
NSW1,2017/07/03 04:00:00,6962.16,94.48,TRADE
NSW1,2017/07/03 05:00:00,7190.31,102.90,TRADE
NSW1,2017/07/03 05:30:00,7592.94,78.73,TRADE
NSW1,2017/07/03 06:00:00,8043.97,67.34,TRADE
NSW1,2017/07/03 06:30:00,8883.17,84.59,TRADE
NSW1,2017/07/03 07:00:00,9681.98,119.07,TRADE
NSW1,2017/07/03 09:00:00,10813.71,218.05,TRADE
NSW1,2017/07/03 07:30:00,10156.24,118.85,TRADE
NSW1,2017/07/03 08:00:00,10557.09,160.35,TRADE
NSW1,2017/07/03 08:30:00,10773.63,234.41,TRADE
NSW1,2017/07/03 09:30:00,10797.07,235.84,TRADE
NSW1,2017/07/03 10:00:00,10696.24,229.40,TRADE
NSW1,2017/07/03 10:30:00,10541.83,161.86,TRADE
NSW1,2017/07/03 11:00:00,10434.95,145.80,TRADE
NSW1,2017/07/03 13:00:00,10070.33,167.53,TRADE
NSW1,2017/07/03 11:30:00,10257.99,142.46,TRADE
NSW1,2017/07/03 12:00:00,10169.25,145.67,TRADE
NSW1,2017/07/03 12:30:00,10042.28,141.51,TRADE
NSW1,2017/07/03 13:30:00,10108.58,219.18,TRADE
NSW1,2017/07/03 14:00:00,10137.41,249.32,TRADE
NSW1,2017/07/03 14:30:00,10148.74,189.33,TRADE
NSW1,2017/07/03 15:00:00,9986.91,104.79,TRADE
NSW1,2017/07/03 15:30:00,10077.17,127.99,TRADE
NSW1,2017/07/03 17:30:00,11472.42,116.25,TRADE
NSW1,2017/07/03 16:00:00,10273.8,115.39,TRADE
NSW1,2017/07/03 16:30:00,10471.58,113.59,TRADE
NSW1,2017/07/03 17:00:00,10898.58,136.06,TRADE
NSW1,2017/07/03 19:30:00,11512.52,104.71,TRADE
NSW1,2017/07/03 18:00:00,11914.9,160.51,TRADE
NSW1,2017/07/03 18:30:00,11912.68,151.50,TRADE
NSW1,2017/07/03 19:00:00,11788.37,118.12,TRADE
NSW1,2017/07/03 21:30:00,10241.39,79,TRADE
NSW1,2017/07/03 20:00:00,11300.21,117.87,TRADE
NSW1,2017/07/03 20:30:00,11005.23,125.44,TRADE
NSW1,2017/07/03 21:00:00,10699.39,116.77,TRADE
NSW1,2017/07/03 22:00:00,9823.18,72.77,TRADE
NSW1,2017/07/03 22:30:00,9603.96,82.05,TRADE
NSW1,2017/07/03 23:00:00,9189.38,69.10,TRADE
NSW1,2017/07/03 23:30:00,8968.8,67.26,TRADE
NSW1,2017/07/04 01:30:00,8059.64,65.98,TRADE
NSW1,2017/07/04 00:00:00,8756.87,65.63,TRADE
NSW1,2017/07/04 00:30:00,8464.8,66.13,TRADE
NSW1,2017/07/04 01:00:00,8260.38,65.96,TRADE
NSW1,2017/07/04 02:00:00,7839.13,66.29,TRADE
