REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2017/05/01 00:30:00,6813.81,104.38,TRADE
NSW1,2017/05/01 01:00:00,6689.03,104.01,TRADE
NSW1,2017/05/01 01:30:00,6485.24,95.91,TRADE
NSW1,2017/05/01 02:00:00,6277.75,97.18,TRADE
NSW1,2017/05/01 02:30:00,6059.11,92.04,TRADE
NSW1,2017/05/01 03:00:00,5887.72,82.94,TRADE
NSW1,2017/05/01 03:30:00,5837.04,78,TRADE
NSW1,2017/05/01 04:00:00,5771.57,67.80,TRADE
NSW1,2017/05/01 04:30:00,5841.7,70.63,TRADE
NSW1,2017/05/01 05:00:00,5934.31,49.34,TRADE
NSW1,2017/05/01 05:30:00,6254.21,72.74,TRADE
NSW1,2017/05/01 06:00:00,6617.04,71.32,TRADE
NSW1,2017/05/01 06:30:00,7281.64,89.59,TRADE
NSW1,2017/05/01 07:00:00,7861.52,119.47,TRADE
NSW1,2017/05/01 07:30:00,8186.81,123.79,TRADE
NSW1,2017/05/01 08:00:00,8389.66,127.44,TRADE
NSW1,2017/05/01 08:30:00,8306.04,110.56,TRADE
NSW1,2017/05/01 09:00:00,8166.59,108.79,TRADE
NSW1,2017/05/01 09:30:00,8101.41,122.98,TRADE
NSW1,2017/05/01 10:00:00,8066.92,110.95,TRADE
NSW1,2017/05/01 10:30:00,7973.83,103.51,TRADE
NSW1,2017/05/01 11:00:00,7920.13,98.29,TRADE
NSW1,2017/05/01 11:30:00,7851.08,91.46,TRADE
NSW1,2017/05/01 12:00:00,7787.29,90.33,TRADE
NSW1,2017/05/01 12:30:00,7816.5,99.29,TRADE
NSW1,2017/05/01 13:00:00,7820.78,106.18,TRADE
NSW1,2017/05/01 13:30:00,7785.66,102.53,TRADE
NSW1,2017/05/01 14:00:00,7840.02,104.03,TRADE
NSW1,2017/05/01 14:30:00,7800.47,102.74,TRADE
NSW1,2017/05/01 15:00:00,7849.74,105.16,TRADE
NSW1,2017/05/01 15:30:00,7906.38,105.52,TRADE
NSW1,2017/05/01 16:00:00,8091.51,102.24,TRADE
NSW1,2017/05/01 16:30:00,8237.54,103.14,TRADE
NSW1,2017/05/01 17:00:00,8407.93,102.27,TRADE
NSW1,2017/05/01 17:30:00,8703.53,108.96,TRADE
NSW1,2017/05/01 18:00:00,9192.03,139.31,TRADE
NSW1,2017/05/01 18:30:00,9185.69,133.77,TRADE
NSW1,2017/05/01 19:00:00,9016.39,119.87,TRADE
NSW1,2017/05/01 19:30:00,8714.93,98.67,TRADE
NSW1,2017/05/01 20:00:00,8526.92,100.44,TRADE
NSW1,2017/05/01 20:30:00,8371.7,95.42,TRADE
NSW1,2017/05/01 21:00:00,8184.99,98.27,TRADE
NSW1,2017/05/01 21:30:00,7989.09,98.46,TRADE
NSW1,2017/05/01 22:00:00,7809.64,97.16,TRADE
NSW1,2017/05/01 22:30:00,7816.33,109.90,TRADE
NSW1,2017/05/01 23:00:00,7553.99,107.30,TRADE
NSW1,2017/05/01 23:30:00,7518.34,108,TRADE
NSW1,2017/05/02 00:00:00,7447.76,107.71,TRADE
NSW1,2017/05/02 00:30:00,7322.28,92.89,TRADE
NSW1,2017/05/02 01:00:00,7157.78,88.05,TRADE
NSW1,2017/05/02 01:30:00,6958.79,89.87,TRADE
NSW1,2017/05/02 02:00:00,6712.23,89.88,TRADE
NSW1,2017/05/02 02:30:00,6439.59,94.10,TRADE
NSW1,2017/05/02 03:00:00,6261.31,88.86,TRADE
NSW1,2017/05/02 03:30:00,6083.59,75.82,TRADE
NSW1,2017/05/02 04:00:00,6025.51,75.30,TRADE
NSW1,2017/05/02 04:30:00,6069.8,69.54,TRADE
NSW1,2017/05/02 05:00:00,6131.68,80.64,TRADE
NSW1,2017/05/02 05:30:00,6484.23,97.35,TRADE
NSW1,2017/05/02 06:00:00,6822.92,100.81,TRADE
NSW1,2017/05/02 06:30:00,7456.27,98.87,TRADE
NSW1,2017/05/02 07:00:00,7994.78,102,TRADE
NSW1,2017/05/02 07:30:00,8240.44,96.98,TRADE
NSW1,2017/05/02 08:00:00,8450.65,110.42,TRADE
NSW1,2017/05/02 08:30:00,8463.34,113.73,TRADE
NSW1,2017/05/02 09:00:00,8285.79,103,TRADE
NSW1,2017/05/02 09:30:00,8279.73,104.66,TRADE
NSW1,2017/05/02 10:00:00,8177.94,99.83,TRADE
NSW1,2017/05/02 10:30:00,8153.21,96.20,TRADE
NSW1,2017/05/02 11:00:00,8090.93,96.13,TRADE
NSW1,2017/05/02 11:30:00,7989.99,89.35,TRADE
NSW1,2017/05/02 12:00:00,7966.66,85.83,TRADE
NSW1,2017/05/02 12:30:00,7974.15,87.34,TRADE
NSW1,2017/05/02 13:00:00,7992.9,93.99,TRADE
NSW1,2017/05/02 13:30:00,7950.46,103.48,TRADE
NSW1,2017/05/02 14:00:00,7979.17,104.27,TRADE
NSW1,2017/05/02 14:30:00,7990.01,99.57,TRADE
NSW1,2017/05/02 15:00:00,7977.09,97.66,TRADE
NSW1,2017/05/02 15:30:00,8056.96,99.10,TRADE
NSW1,2017/05/02 16:00:00,8115.54,96.89,TRADE
NSW1,2017/05/02 16:30:00,8258.01,97.11,TRADE
NSW1,2017/05/02 17:00:00,8458.67,111.10,TRADE
NSW1,2017/05/02 17:30:00,8797.13,131.29,TRADE
NSW1,2017/05/02 18:00:00,9229.75,197.37,TRADE
NSW1,2017/05/02 18:30:00,9183.8,175,TRADE
NSW1,2017/05/02 19:00:00,9132.48,146.86,TRADE
NSW1,2017/05/02 19:30:00,8875.91,87.27,TRADE
NSW1,2017/05/02 20:00:00,8720.61,104.68,TRADE
NSW1,2017/05/02 20:30:00,8521,96.66,TRADE
NSW1,2017/05/02 21:00:00,8393.62,86.51,TRADE
NSW1,2017/05/02 21:30:00,8269.01,95,TRADE
NSW1,2017/05/02 22:00:00,8048.24,102.19,TRADE
NSW1,2017/05/02 22:30:00,8072.53,141.80,TRADE
NSW1,2017/05/02 23:00:00,7836.42,124.90,TRADE
NSW1,2017/05/02 23:30:00,7785.94,112.02,TRADE
NSW1,2017/05/03 00:00:00,7694.48,118.04,TRADE
NSW1,2017/05/03 00:30:00,7524.37,103.89,TRADE
NSW1,2017/05/03 01:00:00,7383.29,97.27,TRADE
NSW1,2017/05/03 01:30:00,7170.41,101.71,TRADE
NSW1,2017/05/03 02:00:00,6953.86,109.13,TRADE
NSW1,2017/05/03 02:30:00,6637.44,105.03,TRADE
NSW1,2017/05/03 03:00:00,6412.16,104.88,TRADE
NSW1,2017/05/03 03:30:00,6263.97,104.87,TRADE
NSW1,2017/05/03 04:00:00,6190.22,104.86,TRADE
NSW1,2017/05/03 04:30:00,6208.93,96.76,TRADE
NSW1,2017/05/03 05:00:00,6281.58,99.79,TRADE
NSW1,2017/05/03 05:30:00,6604.56,110.77,TRADE
NSW1,2017/05/03 06:00:00,6913.7,106.82,TRADE
NSW1,2017/05/03 06:30:00,7562.25,135.82,TRADE
NSW1,2017/05/03 07:00:00,8096.89,255.14,TRADE
NSW1,2017/05/03 07:30:00,8304.88,143.63,TRADE
NSW1,2017/05/03 08:00:00,8498.5,158.88,TRADE
NSW1,2017/05/03 08:30:00,8483.03,193.53,TRADE
NSW1,2017/05/03 09:00:00,8285.82,137.79,TRADE
NSW1,2017/05/03 09:30:00,8221.14,109.22,TRADE
NSW1,2017/05/03 10:00:00,8197.08,100.63,TRADE
NSW1,2017/05/03 10:30:00,8184.27,94.97,TRADE
NSW1,2017/05/03 11:00:00,8092.68,95.18,TRADE
NSW1,2017/05/03 11:30:00,8034.19,92.93,TRADE
NSW1,2017/05/03 12:00:00,8005.63,94.81,TRADE
NSW1,2017/05/03 12:30:00,8004.16,94.95,TRADE
