REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2019/09/01 00:30:00,7797.65,119.82,TRADE
NSW1,2019/09/01 01:00:00,7514.55,100.28,TRADE
NSW1,2019/09/01 01:30:00,7350.06,73.55,TRADE
NSW1,2019/09/01 02:00:00,7155.96,71.53,TRADE
NSW1,2019/09/01 02:30:00,6900.89,83.54,TRADE
NSW1,2019/09/01 03:00:00,6730.12,94.50,TRADE
NSW1,2019/09/01 03:30:00,6620.06,82.10,TRADE
NSW1,2019/09/01 04:00:00,6546.68,75.74,TRADE
NSW1,2019/09/01 04:30:00,6455.74,69.14,TRADE
NSW1,2019/09/01 05:00:00,6461.53,60.88,TRADE
NSW1,2019/09/01 05:30:00,6563.02,56.04,TRADE
NSW1,2019/09/01 06:00:00,6686.9,57.23,TRADE
NSW1,2019/09/01 06:30:00,6958.79,61.28,TRADE
NSW1,2019/09/01 07:00:00,7190.82,60.46,TRADE
NSW1,2019/09/01 07:30:00,7424.63,60.98,TRADE
NSW1,2019/09/01 08:00:00,7524.2,54.85,TRADE
NSW1,2019/09/01 08:30:00,7635.83,71.75,TRADE
NSW1,2019/09/01 09:00:00,7569.86,65.86,TRADE
NSW1,2019/09/01 09:30:00,7410.5,51.76,TRADE
NSW1,2019/09/01 10:00:00,7204.16,37.71,TRADE
NSW1,2019/09/01 10:30:00,7031.55,26.20,TRADE
NSW1,2019/09/01 11:00:00,6772.74,14.20,TRADE
NSW1,2019/09/01 11:30:00,6567.18,14.62,TRADE
NSW1,2019/09/01 12:00:00,6392.14,14.22,TRADE
NSW1,2019/09/01 12:30:00,6218.39,0,TRADE
NSW1,2019/09/01 13:00:00,6103.29,3.67,TRADE
NSW1,2019/09/01 13:30:00,6068.05,-10.82,TRADE
NSW1,2019/09/01 14:00:00,6067.46,-15.78,TRADE
NSW1,2019/09/01 14:30:00,6126.49,-0.69,TRADE
NSW1,2019/09/01 15:00:00,6240.5,12.40,TRADE
NSW1,2019/09/01 15:30:00,6481.54,55.89,TRADE
NSW1,2019/09/01 16:00:00,6753.27,51.49,TRADE
NSW1,2019/09/01 16:30:00,7106.97,85.14,TRADE
NSW1,2019/09/01 17:00:00,7457.04,71.56,TRADE
NSW1,2019/09/01 17:30:00,7772.93,73.14,TRADE
NSW1,2019/09/01 18:00:00,8300.91,148.86,TRADE
NSW1,2019/09/01 18:30:00,8698.24,97.01,TRADE
NSW1,2019/09/01 19:00:00,8797.35,153.24,TRADE
NSW1,2019/09/01 19:30:00,8695.58,109.52,TRADE
NSW1,2019/09/01 20:00:00,8571.44,120.95,TRADE
NSW1,2019/09/01 20:30:00,8500.08,162.65,TRADE
NSW1,2019/09/01 21:00:00,8373.69,100.41,TRADE
NSW1,2019/09/01 21:30:00,8238,90.81,TRADE
