REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2019/04/01 00:30:00,6561.59,63.73,TRADE
NSW1,2019/04/01 01:00:00,6407.11,81.41,TRADE
NSW1,2019/04/01 01:30:00,6240.65,86.25,TRADE
NSW1,2019/04/01 02:00:00,6105.1,84.39,TRADE
NSW1,2019/04/01 02:30:00,6029.07,70.45,TRADE
NSW1,2019/04/01 03:00:00,5956.24,68.19,TRADE
NSW1,2019/04/01 03:30:00,6005.25,67.63,TRADE
NSW1,2019/04/01 04:00:00,6091.73,68.37,TRADE
NSW1,2019/04/01 04:30:00,6341.52,69.59,TRADE
NSW1,2019/04/01 05:00:00,6663.51,71.48,TRADE
NSW1,2019/04/01 05:30:00,7197.96,82.30,TRADE
NSW1,2019/04/01 06:00:00,7737.57,133.59,TRADE
NSW1,2019/04/01 06:30:00,8129.14,204.89,TRADE
NSW1,2019/04/01 07:00:00,8438.73,275.95,TRADE
NSW1,2019/04/01 07:30:00,8333.18,155.64,TRADE
NSW1,2019/04/01 08:00:00,8113.52,92,TRADE
NSW1,2019/04/01 08:30:00,7990.03,127.39,TRADE
NSW1,2019/04/01 09:00:00,7882.86,109.93,TRADE
NSW1,2019/04/01 09:30:00,7704.41,71.23,TRADE
NSW1,2019/04/01 10:00:00,7571.69,72.63,TRADE
NSW1,2019/04/01 10:30:00,7489.58,78.73,TRADE
NSW1,2019/04/01 11:00:00,7515.54,90.05,TRADE
NSW1,2019/04/01 11:30:00,7552.01,108.44,TRADE
NSW1,2019/04/01 12:00:00,7553.28,109.85,TRADE
NSW1,2019/04/01 12:30:00,7542.61,104.51,TRADE
NSW1,2019/04/01 13:00:00,7583.92,102.08,TRADE
NSW1,2019/04/01 13:30:00,7583.9,101.53,TRADE
NSW1,2019/04/01 14:00:00,7587.76,98.86,TRADE
NSW1,2019/04/01 14:30:00,7563.69,97.69,TRADE
NSW1,2019/04/01 15:00:00,7645.4,100.63,TRADE
NSW1,2019/04/01 15:30:00,7713.37,107.34,TRADE
NSW1,2019/04/01 16:00:00,7849.44,110.05,TRADE
NSW1,2019/04/01 16:30:00,7984.99,115.83,TRADE
NSW1,2019/04/01 17:00:00,8203.15,154,TRADE
NSW1,2019/04/01 17:30:00,8385.9,173.27,TRADE
NSW1,2019/04/01 18:00:00,8467.26,129.88,TRADE
NSW1,2019/04/01 18:30:00,8535.81,128.88,TRADE
NSW1,2019/04/01 19:00:00,8416.28,127.60,TRADE
NSW1,2019/04/01 19:30:00,8249.71,114.44,TRADE
NSW1,2019/04/01 20:00:00,8020.07,112.93,TRADE
NSW1,2019/04/01 20:30:00,7815.36,108.11,TRADE
NSW1,2019/04/01 21:00:00,7583.54,96.91,TRADE
NSW1,2019/04/01 21:30:00,7514.93,94.41,TRADE
NSW1,2019/04/01 22:00:00,7475.97,88.19,TRADE
NSW1,2019/04/01 22:30:00,7477.24,96.33,TRADE
NSW1,2019/04/01 23:00:00,7382.74,89.54,TRADE
NSW1,2019/04/01 23:30:00,7281.7,86.01,TRADE
NSW1,2019/04/02 00:00:00,7201.49,73.06,TRADE
NSW1,2019/04/02 00:30:00,7054.55,73.62,TRADE
NSW1,2019/04/02 01:00:00,6865.76,75.15,TRADE
NSW1,2019/04/02 01:30:00,6548.8,77.96,TRADE
NSW1,2019/04/02 02:00:00,6300.5,77.80,TRADE
NSW1,2019/04/02 02:30:00,6112.72,69.67,TRADE
NSW1,2019/04/02 03:00:00,6205.23,72.50,TRADE
NSW1,2019/04/02 03:30:00,6152.28,70.56,TRADE
NSW1,2019/04/02 04:00:00,6262.4,78.44,TRADE
NSW1,2019/04/02 04:30:00,6496.33,76.30,TRADE
NSW1,2019/04/02 05:00:00,6751.99,78.52,TRADE
NSW1,2019/04/02 05:30:00,7223.57,93.29,TRADE
NSW1,2019/04/02 06:00:00,7696.58,155.65,TRADE
