REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2018/06/01 00:30:00,8280.54,61.49,TRADE
NSW1,2018/06/01 01:00:00,8090.83,61.38,TRADE
NSW1,2018/06/01 01:30:00,7843.87,65.59,TRADE
NSW1,2018/06/01 02:00:00,7611.46,61.52,TRADE
NSW1,2018/06/01 02:30:00,7240.44,60.05,TRADE
NSW1,2018/06/01 03:00:00,7017.83,60.72,TRADE
NSW1,2018/06/01 03:30:00,6778.8,60.95,TRADE
NSW1,2018/06/01 04:00:00,6778.71,61.46,TRADE
NSW1,2018/06/01 04:30:00,6846.95,61.38,TRADE
NSW1,2018/06/01 05:00:00,7003.49,60.85,TRADE
NSW1,2018/06/01 05:30:00,7407.32,61.56,TRADE
NSW1,2018/06/01 06:00:00,7773.83,63.67,TRADE
NSW1,2018/06/01 06:30:00,8503.8,74.14,TRADE
NSW1,2018/06/01 07:00:00,9213.02,221.26,TRADE
NSW1,2018/06/01 07:30:00,9694.63,102.15,TRADE
NSW1,2018/06/01 08:00:00,9961.07,108.02,TRADE
NSW1,2018/06/01 08:30:00,9934.59,101.46,TRADE
NSW1,2018/06/01 09:00:00,9651.91,90.72,TRADE
NSW1,2018/06/01 09:30:00,9511.85,87.50,TRADE
NSW1,2018/06/01 10:00:00,9334.4,75.15,TRADE
NSW1,2018/06/01 10:30:00,9287.88,71.58,TRADE
NSW1,2018/06/01 11:00:00,9176.89,69.36,TRADE
NSW1,2018/06/01 11:30:00,9005.45,70.06,TRADE
NSW1,2018/06/01 12:00:00,8932.68,69.16,TRADE
NSW1,2018/06/01 12:30:00,8810.69,66.98,TRADE
NSW1,2018/06/01 13:00:00,8660.83,65.85,TRADE
NSW1,2018/06/01 13:30:00,8633.35,66.09,TRADE
NSW1,2018/06/01 14:00:00,8593.43,64.83,TRADE
NSW1,2018/06/01 14:30:00,8603.23,71.74,TRADE
NSW1,2018/06/01 15:00:00,8621.67,72.70,TRADE
NSW1,2018/06/01 15:30:00,8758.44,70.60,TRADE
NSW1,2018/06/01 16:00:00,9028.99,85.60,TRADE
NSW1,2018/06/01 16:30:00,9377.53,77.61,TRADE
NSW1,2018/06/01 17:00:00,9796.09,91.72,TRADE
NSW1,2018/06/01 17:30:00,10296.69,112.12,TRADE
NSW1,2018/06/01 18:00:00,10714.9,258.63,TRADE
NSW1,2018/06/01 18:30:00,10622.02,114.03,TRADE
NSW1,2018/06/01 19:00:00,10486.28,103.31,TRADE
NSW1,2018/06/01 19:30:00,10270.45,94.27,TRADE
NSW1,2018/06/01 20:00:00,10038.79,100.79,TRADE
NSW1,2018/06/01 20:30:00,9875.4,214.15,TRADE
NSW1,2018/06/01 21:00:00,9670.89,95.66,TRADE
NSW1,2018/06/01 21:30:00,9422.26,89.72,TRADE
NSW1,2018/06/01 22:00:00,9198.71,80.89,TRADE
NSW1,2018/06/01 22:30:00,9159.01,122.74,TRADE
NSW1,2018/06/01 23:00:00,8862.67,92.85,TRADE
NSW1,2018/06/01 23:30:00,8759.31,94.73,TRADE
NSW1,2018/06/02 00:00:00,8511.4,75.98,TRADE
NSW1,2018/06/02 00:30:00,8298.17,72.66,TRADE
