REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2017/11/01 00:30:00,6864.52,71.44,TRADE
NSW1,2017/11/01 01:00:00,6753.47,69.25,TRADE
NSW1,2017/11/01 01:30:00,6409.64,69.89,TRADE
NSW1,2017/11/01 02:00:00,6226.55,70.06,TRADE
NSW1,2017/11/01 02:30:00,6034.41,68.65,TRADE
NSW1,2017/11/01 03:00:00,5959.2,69.15,TRADE
NSW1,2017/11/01 03:30:00,5945.28,67.70,TRADE
NSW1,2017/11/01 04:00:00,6017.79,69.30,TRADE
NSW1,2017/11/01 04:30:00,6269.29,73.67,TRADE
NSW1,2017/11/01 05:00:00,6577.57,74,TRADE
NSW1,2017/11/01 05:30:00,7075.11,80.33,TRADE
NSW1,2017/11/01 06:00:00,7552.75,82.67,TRADE
NSW1,2017/11/01 06:30:00,7829.7,92.44,TRADE
NSW1,2017/11/01 07:00:00,8007.69,99.13,TRADE
NSW1,2017/11/01 07:30:00,7962.64,96.03,TRADE
NSW1,2017/11/01 08:00:00,7816.56,78.01,TRADE
NSW1,2017/11/01 08:30:00,7755.25,76.58,TRADE
NSW1,2017/11/01 09:00:00,7697.33,75.11,TRADE
NSW1,2017/11/01 09:30:00,7636.57,73.93,TRADE
NSW1,2017/11/01 10:00:00,7537.75,71.41,TRADE
NSW1,2017/11/01 10:30:00,7496.92,79.93,TRADE
NSW1,2017/11/01 11:00:00,7476.12,76.16,TRADE
NSW1,2017/11/01 11:30:00,7413.59,73.50,TRADE
NSW1,2017/11/01 12:00:00,7307.2,72.45,TRADE
NSW1,2017/11/01 12:30:00,7328.62,74.92,TRADE
NSW1,2017/11/01 13:00:00,7348.46,74.91,TRADE
NSW1,2017/11/01 13:30:00,7393.26,72.50,TRADE
NSW1,2017/11/01 14:00:00,7400.26,77.13,TRADE
NSW1,2017/11/01 14:30:00,7429.62,74.88,TRADE
NSW1,2017/11/01 15:00:00,7546.24,77.52,TRADE
NSW1,2017/11/01 15:30:00,7677.97,77.80,TRADE
NSW1,2017/11/01 16:00:00,7756.82,80.38,TRADE
NSW1,2017/11/01 16:30:00,7816.52,82.96,TRADE
NSW1,2017/11/01 17:00:00,8016.93,92.07,TRADE
NSW1,2017/11/01 17:30:00,8031.45,93.52,TRADE
NSW1,2017/11/01 18:00:00,8062.44,81.39,TRADE
NSW1,2017/11/01 18:30:00,8108.65,93.13,TRADE
NSW1,2017/11/01 19:00:00,8165.15,101.79,TRADE
NSW1,2017/11/01 19:30:00,8156.44,99.26,TRADE
NSW1,2017/11/01 20:00:00,7998.28,93.85,TRADE
NSW1,2017/11/01 20:30:00,7826.26,90.03,TRADE
NSW1,2017/11/01 21:00:00,7611.84,86.69,TRADE
NSW1,2017/11/01 21:30:00,7614.56,73.44,TRADE
NSW1,2017/11/01 22:00:00,7481.71,70.84,TRADE
NSW1,2017/11/01 22:30:00,7435.57,78.08,TRADE
NSW1,2017/11/01 23:00:00,7358.08,78.82,TRADE
NSW1,2017/11/01 23:30:00,7226.14,77.19,TRADE
NSW1,2017/11/02 00:00:00,7132.88,73.12,TRADE
NSW1,2017/11/02 00:30:00,6962.23,72.52,TRADE
NSW1,2017/11/02 01:00:00,6780.38,72.26,TRADE
NSW1,2017/11/02 01:30:00,6470.49,71.18,TRADE
NSW1,2017/11/02 02:00:00,6273,70.02,TRADE
NSW1,2017/11/02 02:30:00,6079.59,68.56,TRADE
NSW1,2017/11/02 03:00:00,6014.04,68.89,TRADE
NSW1,2017/11/02 03:30:00,6020.98,69,TRADE
NSW1,2017/11/02 04:00:00,6084.67,69.39,TRADE
NSW1,2017/11/02 04:30:00,6359.66,74.60,TRADE
NSW1,2017/11/02 05:00:00,6637.12,72.29,TRADE
NSW1,2017/11/02 05:30:00,7075.88,69.06,TRADE
NSW1,2017/11/02 07:30:00,7910.44,74.12,TRADE
NSW1,2017/11/02 06:00:00,7528.32,70.23,TRADE
NSW1,2017/11/02 06:30:00,7768.74,82.82,TRADE
NSW1,2017/11/02 07:00:00,7940.62,82.35,TRADE
NSW1,2017/11/02 08:00:00,7799.18,70.18,TRADE
NSW1,2017/11/02 08:30:00,7760.15,69.92,TRADE
NSW1,2017/11/02 09:00:00,7766.47,72.48,TRADE
NSW1,2017/11/02 09:30:00,7779.46,72.22,TRADE
NSW1,2017/11/02 10:00:00,7774.95,70.71,TRADE
NSW1,2017/11/02 10:30:00,7708.89,69.74,TRADE
NSW1,2017/11/02 11:00:00,7683.72,71.11,TRADE
NSW1,2017/11/02 11:30:00,7561.44,70.55,TRADE
NSW1,2017/11/02 12:00:00,7546.84,73.60,TRADE
NSW1,2017/11/02 12:30:00,7514.09,74.50,TRADE
NSW1,2017/11/02 13:00:00,7543.33,74.44,TRADE
NSW1,2017/11/02 13:30:00,7581.93,77.91,TRADE
NSW1,2017/11/02 14:00:00,7598.83,75.03,TRADE
NSW1,2017/11/02 14:30:00,7586.58,73.34,TRADE
NSW1,2017/11/02 15:00:00,7733.69,76.43,TRADE
NSW1,2017/11/02 15:30:00,7870.77,75,TRADE
NSW1,2017/11/02 16:00:00,7938.96,77.27,TRADE
NSW1,2017/11/02 16:30:00,8114.91,84.27,TRADE
NSW1,2017/11/02 17:00:00,8106.44,89.44,TRADE
NSW1,2017/11/02 17:30:00,8119.27,89.95,TRADE
NSW1,2017/11/02 19:30:00,8172.01,94.87,TRADE
NSW1,2017/11/02 18:00:00,8147.18,93.47,TRADE
NSW1,2017/11/02 18:30:00,8156.12,89.93,TRADE
NSW1,2017/11/02 19:00:00,8232.65,97.84,TRADE
NSW1,2017/11/02 20:00:00,8027.22,88.67,TRADE
NSW1,2017/11/02 20:30:00,7833.24,73.18,TRADE
NSW1,2017/11/02 21:00:00,7566.59,68,TRADE
NSW1,2017/11/02 21:30:00,7577.65,70.30,TRADE
