REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2018/05/01 00:30:00,7398.98,60.97,TRADE
NSW1,2018/05/01 01:00:00,7200.89,62.62,TRADE
NSW1,2018/05/01 01:30:00,7000.87,57.97,TRADE
NSW1,2018/05/01 02:00:00,6784.6,64.12,TRADE
NSW1,2018/05/01 02:30:00,6454.05,57.12,TRADE
NSW1,2018/05/01 03:00:00,6286.54,54.91,TRADE
NSW1,2018/05/01 03:30:00,6137.83,49.03,TRADE
NSW1,2018/05/01 04:00:00,6054.81,48.04,TRADE
NSW1,2018/05/01 04:30:00,6103.98,47.17,TRADE
NSW1,2018/05/01 05:00:00,6235.34,52.23,TRADE
NSW1,2018/05/01 05:30:00,6512.7,54.64,TRADE
NSW1,2018/05/01 06:00:00,6900.76,60.64,TRADE
NSW1,2018/05/01 06:30:00,7522.02,75.42,TRADE
NSW1,2018/05/01 07:00:00,8063.15,96.08,TRADE
NSW1,2018/05/01 07:30:00,8306.39,84.92,TRADE
NSW1,2018/05/01 08:00:00,8459.1,83.52,TRADE
NSW1,2018/05/01 08:30:00,8339.04,70.86,TRADE
NSW1,2018/05/01 09:00:00,8095.75,61.01,TRADE
NSW1,2018/05/01 09:30:00,8015.91,61.67,TRADE
NSW1,2018/05/01 10:00:00,7958.69,62.04,TRADE
NSW1,2018/05/01 10:30:00,7914.34,61.98,TRADE
NSW1,2018/05/01 11:00:00,7753.79,61.46,TRADE
NSW1,2018/05/01 11:30:00,7657.97,57.92,TRADE
NSW1,2018/05/01 12:00:00,7656.45,61.15,TRADE
NSW1,2018/05/01 12:30:00,7621.8,61.73,TRADE
NSW1,2018/05/01 13:00:00,7607.8,61.53,TRADE
NSW1,2018/05/01 13:30:00,7673.8,61.45,TRADE
NSW1,2018/05/01 14:00:00,7716.47,63.53,TRADE
NSW1,2018/05/01 14:30:00,7778.21,67.92,TRADE
NSW1,2018/05/01 15:00:00,7835.51,68.08,TRADE
NSW1,2018/05/01 15:30:00,7890.21,71.32,TRADE
NSW1,2018/05/01 16:00:00,8064.88,76.16,TRADE
NSW1,2018/05/01 16:30:00,8226.48,80.23,TRADE
NSW1,2018/05/01 17:00:00,8417.37,87.07,TRADE
NSW1,2018/05/01 17:30:00,8743.62,94.55,TRADE
NSW1,2018/05/01 18:00:00,9255.74,108.33,TRADE
NSW1,2018/05/01 18:30:00,9192.3,98.26,TRADE
NSW1,2018/05/01 19:00:00,9092.71,91.01,TRADE
NSW1,2018/05/01 19:30:00,8845.76,77.98,TRADE
NSW1,2018/05/01 20:00:00,8572.61,77.16,TRADE
NSW1,2018/05/01 20:30:00,8369.97,73.53,TRADE
NSW1,2018/05/01 21:00:00,8190.3,69.38,TRADE
NSW1,2018/05/01 21:30:00,8099.02,69.95,TRADE
NSW1,2018/05/01 22:00:00,7847.5,61.64,TRADE
NSW1,2018/05/01 22:30:00,7885.51,76.70,TRADE
NSW1,2018/05/01 23:00:00,7719.45,70,TRADE
NSW1,2018/05/01 23:30:00,7690.6,72.89,TRADE
NSW1,2018/05/02 00:00:00,7637.91,71.71,TRADE
NSW1,2018/05/02 00:30:00,7473.87,62.60,TRADE
NSW1,2018/05/02 01:00:00,7266.67,51.93,TRADE
NSW1,2018/05/02 01:30:00,7034.34,36.60,TRADE
NSW1,2018/05/02 02:00:00,6808.19,48.58,TRADE
NSW1,2018/05/02 02:30:00,6506.23,43.68,TRADE
NSW1,2018/05/02 03:00:00,6238.28,47.27,TRADE
NSW1,2018/05/02 03:30:00,6129.65,42.38,TRADE
NSW1,2018/05/02 04:00:00,6057.21,35.73,TRADE
NSW1,2018/05/02 04:30:00,6093.16,46.93,TRADE
