REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2019/01/01 00:30:00,7457.58,66.95,TRADE
NSW1,2019/01/01 01:00:00,7243.21,69.33,TRADE
NSW1,2019/01/01 01:30:00,6918.55,72.80,TRADE
NSW1,2019/01/01 02:00:00,6676.58,70.31,TRADE
NSW1,2019/01/01 02:30:00,6513.24,66.98,TRADE
NSW1,2019/01/01 03:00:00,6400,63.87,TRADE
NSW1,2019/01/01 03:30:00,6317.4,62.20,TRADE
NSW1,2019/01/01 04:00:00,6242.08,50.22,TRADE
NSW1,2019/01/01 04:30:00,6229.28,53.75,TRADE
NSW1,2019/01/01 05:00:00,6198.13,50.29,TRADE
NSW1,2019/01/01 05:30:00,6241.44,47.59,TRADE
NSW1,2019/01/01 06:00:00,6290.89,48.63,TRADE
NSW1,2019/01/01 06:30:00,6415.2,53.17,TRADE
NSW1,2019/01/01 07:00:00,6508.09,45.82,TRADE
NSW1,2019/01/01 07:30:00,6749.01,48.96,TRADE
NSW1,2019/01/01 08:00:00,6920.99,52.18,TRADE
NSW1,2019/01/01 08:30:00,7208.88,48.21,TRADE
NSW1,2019/01/01 09:00:00,7441.69,53.69,TRADE
NSW1,2019/01/01 09:30:00,7711.7,61.01,TRADE
NSW1,2019/01/01 10:00:00,7995.99,59.08,TRADE
NSW1,2019/01/01 10:30:00,8241.91,66.33,TRADE
NSW1,2019/01/01 11:00:00,8448.3,68.42,TRADE
NSW1,2019/01/01 11:30:00,8662.51,77.27,TRADE
NSW1,2019/01/01 12:00:00,8903.65,89.49,TRADE
NSW1,2019/01/01 12:30:00,9098.25,91.87,TRADE
NSW1,2019/01/01 13:00:00,9261.03,91.87,TRADE
NSW1,2019/01/01 13:30:00,9438.9,96.62,TRADE
NSW1,2019/01/01 14:00:00,9618.07,95.50,TRADE
NSW1,2019/01/01 14:30:00,9761.39,95.80,TRADE
NSW1,2019/01/01 15:00:00,9932.58,92.96,TRADE
NSW1,2019/01/01 15:30:00,10088.02,91.35,TRADE
NSW1,2019/01/01 16:00:00,10242.97,107.51,TRADE
NSW1,2019/01/01 16:30:00,10398.45,101.87,TRADE
NSW1,2019/01/01 17:00:00,10562.71,90.78,TRADE
NSW1,2019/01/01 17:30:00,10612.81,93.91,TRADE
NSW1,2019/01/01 18:00:00,10522.14,116.02,TRADE
NSW1,2019/01/01 18:30:00,10333.52,123.43,TRADE
NSW1,2019/01/01 19:00:00,10063.53,131.15,TRADE
NSW1,2019/01/01 19:30:00,9801.12,112.50,TRADE
NSW1,2019/01/01 20:00:00,9696.41,98.72,TRADE
NSW1,2019/01/01 20:30:00,9474.14,103.01,TRADE
NSW1,2019/01/01 21:00:00,9220.31,98.46,TRADE
NSW1,2019/01/01 21:30:00,8956.15,90.30,TRADE
NSW1,2019/01/01 22:00:00,8574.7,71.58,TRADE
NSW1,2019/01/01 22:30:00,8412.75,103.54,TRADE
NSW1,2019/01/01 23:00:00,8118.29,77.85,TRADE
NSW1,2019/01/01 23:30:00,7839.53,74.77,TRADE
NSW1,2019/01/02 00:00:00,7633.77,77.30,TRADE
NSW1,2019/01/02 00:30:00,7361,75.45,TRADE
NSW1,2019/01/02 01:00:00,7136.01,62.53,TRADE
NSW1,2019/01/02 01:30:00,6840.9,59.47,TRADE
NSW1,2019/01/02 02:00:00,6624.94,45.77,TRADE
NSW1,2019/01/02 02:30:00,6481.67,46.45,TRADE
NSW1,2019/01/02 03:00:00,6426.5,56.44,TRADE
NSW1,2019/01/02 03:30:00,6431.29,59.42,TRADE
NSW1,2019/01/02 04:00:00,6466.94,63.42,TRADE
NSW1,2019/01/02 04:30:00,6616.06,66.01,TRADE
NSW1,2019/01/02 05:00:00,6686.19,65.71,TRADE
NSW1,2019/01/02 05:30:00,6963.81,71.59,TRADE
NSW1,2019/01/02 06:00:00,7234.55,84.19,TRADE
NSW1,2019/01/02 06:30:00,7545.75,91.97,TRADE
NSW1,2019/01/02 07:00:00,7819.46,93.95,TRADE
NSW1,2019/01/02 07:30:00,8102.21,95.32,TRADE
NSW1,2019/01/02 08:00:00,8342.44,100.60,TRADE
NSW1,2019/01/02 08:30:00,8582.59,92.29,TRADE
NSW1,2019/01/02 09:00:00,8781.68,91.87,TRADE
NSW1,2019/01/02 09:30:00,8959.65,93.17,TRADE
NSW1,2019/01/02 10:00:00,9173.43,91.74,TRADE
NSW1,2019/01/02 10:30:00,9426.85,106.25,TRADE
NSW1,2019/01/02 11:00:00,9619.04,102.11,TRADE
NSW1,2019/01/02 11:30:00,9802.56,98.84,TRADE
NSW1,2019/01/02 12:00:00,10005.07,122.31,TRADE
NSW1,2019/01/02 12:30:00,10136.4,113.11,TRADE
NSW1,2019/01/02 13:00:00,10342.06,186.80,TRADE
NSW1,2019/01/02 13:30:00,10521.07,112.15,TRADE
NSW1,2019/01/02 14:00:00,10716.78,110.53,TRADE
NSW1,2019/01/02 14:30:00,10942.52,120.82,TRADE
NSW1,2019/01/02 15:00:00,10901.94,108.24,TRADE
NSW1,2019/01/02 15:30:00,10754.86,92.61,TRADE
NSW1,2019/01/02 16:00:00,10724.06,90.63,TRADE
NSW1,2019/01/02 16:30:00,10498.18,100.93,TRADE
NSW1,2019/01/02 17:00:00,10434.63,115.01,TRADE
NSW1,2019/01/02 17:30:00,10252.5,106.79,TRADE
NSW1,2019/01/02 18:00:00,10187.44,123.65,TRADE
NSW1,2019/01/02 18:30:00,9940.76,106.24,TRADE
NSW1,2019/01/02 19:00:00,9693.76,107.14,TRADE
NSW1,2019/01/02 19:30:00,9558.47,91.71,TRADE
NSW1,2019/01/02 20:00:00,9443.96,100.39,TRADE
NSW1,2019/01/02 20:30:00,9253.56,100.55,TRADE
NSW1,2019/01/02 21:00:00,8946.84,88.02,TRADE
NSW1,2019/01/02 21:30:00,8820.49,92.49,TRADE
NSW1,2019/01/02 22:00:00,8444.44,82.44,TRADE
NSW1,2019/01/02 22:30:00,8325.25,82.25,TRADE
NSW1,2019/01/02 23:00:00,8043.19,77.55,TRADE
NSW1,2019/01/02 23:30:00,7845.51,85.16,TRADE
NSW1,2019/01/03 00:00:00,7667.46,81.88,TRADE
NSW1,2019/01/03 00:30:00,7422.27,68.21,TRADE
NSW1,2019/01/03 01:00:00,7222.76,76.78,TRADE
NSW1,2019/01/03 01:30:00,6955.24,74.59,TRADE
NSW1,2019/01/03 02:00:00,6726.25,67.02,TRADE
NSW1,2019/01/03 02:30:00,6619.08,68.21,TRADE
NSW1,2019/01/03 03:00:00,6569.36,66.37,TRADE
NSW1,2019/01/03 03:30:00,6529.21,65.47,TRADE
NSW1,2019/01/03 04:00:00,6522.65,60.39,TRADE
NSW1,2019/01/03 04:30:00,6625.18,66.23,TRADE
NSW1,2019/01/03 05:00:00,6721.64,69.16,TRADE
NSW1,2019/01/03 05:30:00,6987.92,73.96,TRADE
NSW1,2019/01/03 06:00:00,7206.49,75,TRADE
NSW1,2019/01/03 06:30:00,7525.7,78.38,TRADE
NSW1,2019/01/03 07:00:00,7877.83,88.21,TRADE
NSW1,2019/01/03 07:30:00,8157.31,78.91,TRADE
NSW1,2019/01/03 08:00:00,8338.14,82.08,TRADE
NSW1,2019/01/03 08:30:00,8538.89,89.72,TRADE
NSW1,2019/01/03 09:00:00,8596.93,96.05,TRADE
NSW1,2019/01/03 09:30:00,8756.03,97.67,TRADE
NSW1,2019/01/03 10:00:00,8877.01,95.10,TRADE
NSW1,2019/01/03 10:30:00,8986.01,104.82,TRADE
NSW1,2019/01/03 11:00:00,9161.77,118.79,TRADE
NSW1,2019/01/03 11:30:00,9276.83,109.83,TRADE
NSW1,2019/01/03 12:00:00,9477.42,107.60,TRADE
NSW1,2019/01/03 12:30:00,9576.92,92.48,TRADE
NSW1,2019/01/03 13:00:00,9614.9,88.58,TRADE
NSW1,2019/01/03 13:30:00,9747.6,94.11,TRADE
NSW1,2019/01/03 14:00:00,9893.62,105.59,TRADE
NSW1,2019/01/03 14:30:00,10106.68,115.29,TRADE
NSW1,2019/01/03 15:00:00,10268.19,120.09,TRADE
NSW1,2019/01/03 15:30:00,10440.93,116.85,TRADE
NSW1,2019/01/03 16:00:00,10540.06,159.14,TRADE
NSW1,2019/01/03 16:30:00,10449.56,109.84,TRADE
NSW1,2019/01/03 17:00:00,10354.61,115.44,TRADE
NSW1,2019/01/03 17:30:00,10127.28,125.94,TRADE
NSW1,2019/01/03 18:00:00,9999.44,108.63,TRADE
NSW1,2019/01/03 18:30:00,9855.65,110.22,TRADE
NSW1,2019/01/03 19:00:00,9656.44,100.23,TRADE
NSW1,2019/01/03 19:30:00,9552.96,132.46,TRADE
NSW1,2019/01/03 20:00:00,9499.1,154.44,TRADE
NSW1,2019/01/03 20:30:00,9297.62,100.08,TRADE
NSW1,2019/01/03 21:00:00,9002.23,78.27,TRADE
NSW1,2019/01/03 21:30:00,8845.9,90.04,TRADE
NSW1,2019/01/03 22:00:00,8633.79,77.47,TRADE
NSW1,2019/01/03 22:30:00,8438.75,92.56,TRADE
NSW1,2019/01/03 23:00:00,8193,93.72,TRADE
NSW1,2019/01/03 23:30:00,7961.82,79.52,TRADE
NSW1,2019/01/04 00:00:00,7713.75,77.63,TRADE
NSW1,2019/01/04 00:30:00,7488.22,74.19,TRADE
NSW1,2019/01/04 01:00:00,7240.73,70.79,TRADE
NSW1,2019/01/04 01:30:00,6968.62,58.85,TRADE
NSW1,2019/01/04 02:00:00,6698.83,55.63,TRADE
NSW1,2019/01/04 02:30:00,6601,54.48,TRADE
