REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2017/12/01 00:30:00,7336.02,68.61,TRADE
NSW1,2017/12/01 01:00:00,7189.44,70.80,TRADE
NSW1,2017/12/01 01:30:00,6894.95,64.69,TRADE
NSW1,2017/12/01 02:00:00,6663.9,59.67,TRADE
NSW1,2017/12/01 02:30:00,6515.95,57.97,TRADE
NSW1,2017/12/01 03:00:00,6427.31,60,TRADE
NSW1,2017/12/01 03:30:00,6495.44,69.66,TRADE
NSW1,2017/12/01 04:00:00,6551.73,66.59,TRADE
NSW1,2017/12/01 04:30:00,6814.98,73.12,TRADE
NSW1,2017/12/01 05:00:00,6927.03,72.01,TRADE
NSW1,2017/12/01 05:30:00,7427.07,123.95,TRADE
NSW1,2017/12/01 06:00:00,7897.71,112.47,TRADE
NSW1,2017/12/01 06:30:00,8265.41,102.29,TRADE
NSW1,2017/12/01 07:00:00,8580.65,100.62,TRADE
NSW1,2017/12/01 07:30:00,8761.77,114.09,TRADE
NSW1,2017/12/01 08:00:00,8916.62,107.72,TRADE
NSW1,2017/12/01 08:30:00,9062.93,120.27,TRADE
NSW1,2017/12/01 09:00:00,9185.9,102.46,TRADE
NSW1,2017/12/01 09:30:00,9304.92,109.59,TRADE
NSW1,2017/12/01 10:00:00,9379.91,112.14,TRADE
NSW1,2017/12/01 10:30:00,9442.69,110.75,TRADE
NSW1,2017/12/01 11:00:00,9533.58,112.77,TRADE
NSW1,2017/12/01 11:30:00,9587.46,121.35,TRADE
NSW1,2017/12/01 12:00:00,9543.71,95.23,TRADE
NSW1,2017/12/01 12:30:00,9657.38,98.28,TRADE
NSW1,2017/12/01 13:00:00,9805.51,98.01,TRADE
NSW1,2017/12/01 13:30:00,9840.89,96.11,TRADE
NSW1,2017/12/01 14:00:00,9863.25,94.84,TRADE
NSW1,2017/12/01 14:30:00,9863.19,130.16,TRADE
NSW1,2017/12/01 15:00:00,10062.35,120.55,TRADE
NSW1,2017/12/01 15:30:00,10189.67,119.90,TRADE
NSW1,2017/12/01 16:00:00,10228.67,113.45,TRADE
NSW1,2017/12/01 16:30:00,10138.59,110.15,TRADE
NSW1,2017/12/01 17:00:00,9991.47,107.68,TRADE
NSW1,2017/12/01 17:30:00,9676.03,88.16,TRADE
NSW1,2017/12/01 18:00:00,9473.07,81.66,TRADE
NSW1,2017/12/01 18:30:00,9261.66,74.48,TRADE
NSW1,2017/12/01 19:00:00,9075.27,78.63,TRADE
NSW1,2017/12/01 19:30:00,9081.37,86.60,TRADE
NSW1,2017/12/01 20:00:00,8982.76,80.74,TRADE
NSW1,2017/12/01 20:30:00,8788.72,74.89,TRADE
NSW1,2017/12/01 21:00:00,8552.87,71.18,TRADE
NSW1,2017/12/01 21:30:00,8488.59,70.47,TRADE
NSW1,2017/12/01 22:00:00,8291.87,70.60,TRADE
NSW1,2017/12/01 22:30:00,8232.96,75.08,TRADE
NSW1,2017/12/01 23:00:00,7945.94,68.43,TRADE
NSW1,2017/12/01 23:30:00,7752.41,68.34,TRADE
NSW1,2017/12/02 00:00:00,7469.64,64.48,TRADE
NSW1,2017/12/02 00:30:00,7319.5,70.08,TRADE
NSW1,2017/12/02 01:00:00,7042.79,66.88,TRADE
NSW1,2017/12/02 01:30:00,6703.72,69.23,TRADE
NSW1,2017/12/02 02:00:00,6455.36,63.20,TRADE
NSW1,2017/12/02 02:30:00,6267.09,63.16,TRADE
NSW1,2017/12/02 03:00:00,6161.66,71,TRADE
NSW1,2017/12/02 03:30:00,6082.01,66.47,TRADE
NSW1,2017/12/02 04:00:00,6096.06,67.03,TRADE
NSW1,2017/12/02 04:30:00,6218.72,67.57,TRADE
NSW1,2017/12/02 05:00:00,6302.36,66.57,TRADE
NSW1,2017/12/02 05:30:00,6521.54,70.16,TRADE
NSW1,2017/12/02 06:00:00,6751.69,69.93,TRADE
NSW1,2017/12/02 06:30:00,7032.31,71.48,TRADE
NSW1,2017/12/02 07:00:00,7375.59,73.18,TRADE
NSW1,2017/12/02 07:30:00,7664.79,73.51,TRADE
NSW1,2017/12/02 08:00:00,7948,74.89,TRADE
NSW1,2017/12/02 08:30:00,8226.56,74.36,TRADE
NSW1,2017/12/02 09:00:00,8324.58,74.59,TRADE
NSW1,2017/12/02 09:30:00,8366.78,75.20,TRADE
NSW1,2017/12/02 10:00:00,8330.31,74.37,TRADE
NSW1,2017/12/02 10:30:00,8456.47,74.51,TRADE
NSW1,2017/12/02 11:00:00,8328,70.52,TRADE
NSW1,2017/12/02 11:30:00,8214.23,70.08,TRADE
NSW1,2017/12/02 12:00:00,8066.1,69.59,TRADE
NSW1,2017/12/02 12:30:00,8123.61,70.43,TRADE
NSW1,2017/12/02 13:00:00,8225.17,73.04,TRADE
NSW1,2017/12/02 13:30:00,8214.24,74.60,TRADE
NSW1,2017/12/02 14:00:00,8152.24,73.36,TRADE
NSW1,2017/12/02 14:30:00,7986.72,70.70,TRADE
NSW1,2017/12/02 15:00:00,7834.23,70.43,TRADE
