REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2018/10/01 00:30:00,7003.98,60.85,TRADE
NSW1,2018/10/01 01:00:00,6876.73,60.34,TRADE
NSW1,2018/10/01 01:30:00,6683.01,60.76,TRADE
NSW1,2018/10/01 02:00:00,6515.86,61.06,TRADE
NSW1,2018/10/01 02:30:00,6236.56,56.94,TRADE
NSW1,2018/10/01 03:00:00,6081.45,56.21,TRADE
NSW1,2018/10/01 03:30:00,5949.49,62.09,TRADE
NSW1,2018/10/01 04:00:00,5919.57,59.50,TRADE
NSW1,2018/10/01 04:30:00,5870.14,58.31,TRADE
NSW1,2018/10/01 05:00:00,5912.75,61.10,TRADE
NSW1,2018/10/01 05:30:00,6050.22,58.55,TRADE
NSW1,2018/10/01 06:00:00,6109.34,59.95,TRADE
NSW1,2018/10/01 06:30:00,6325.79,64.68,TRADE
NSW1,2018/10/01 07:00:00,6328.18,58.54,TRADE
NSW1,2018/10/01 07:30:00,6302.89,48.34,TRADE
NSW1,2018/10/01 08:00:00,6341.84,56.02,TRADE
NSW1,2018/10/01 08:30:00,6462.26,66.34,TRADE
NSW1,2018/10/01 09:00:00,6457.92,65.59,TRADE
NSW1,2018/10/01 09:30:00,6422.19,60.49,TRADE
NSW1,2018/10/01 10:00:00,6406.6,66.73,TRADE
NSW1,2018/10/01 10:30:00,6422.09,67.79,TRADE
NSW1,2018/10/01 11:00:00,6330.75,64.58,TRADE
NSW1,2018/10/01 11:30:00,6255.83,63.21,TRADE
NSW1,2018/10/01 12:00:00,6205.95,60.40,TRADE
NSW1,2018/10/01 12:30:00,6162.84,60.48,TRADE
NSW1,2018/10/01 13:00:00,6100.09,61.37,TRADE
NSW1,2018/10/01 13:30:00,6051.72,62.55,TRADE
NSW1,2018/10/01 14:00:00,6037.74,62.55,TRADE
NSW1,2018/10/01 14:30:00,6091.29,62.79,TRADE
NSW1,2018/10/01 15:00:00,6190.45,59.87,TRADE
NSW1,2018/10/01 15:30:00,6302.79,60.12,TRADE
NSW1,2018/10/01 16:00:00,6525.72,64.20,TRADE
NSW1,2018/10/01 16:30:00,6782.93,63.36,TRADE
NSW1,2018/10/01 17:00:00,7068.46,66.36,TRADE
NSW1,2018/10/01 17:30:00,7325.44,109.75,TRADE
NSW1,2018/10/01 18:00:00,7741.26,106.11,TRADE
NSW1,2018/10/01 18:30:00,8177.56,150.25,TRADE
NSW1,2018/10/01 19:00:00,8365.99,223.38,TRADE
NSW1,2018/10/01 19:30:00,8178.52,107.65,TRADE
NSW1,2018/10/01 20:00:00,7998.59,82.56,TRADE
NSW1,2018/10/01 20:30:00,7929.92,74.14,TRADE
NSW1,2018/10/01 21:00:00,7767.48,69.06,TRADE
NSW1,2018/10/01 21:30:00,7660.78,67.83,TRADE
NSW1,2018/10/01 22:00:00,7516.72,68.78,TRADE
NSW1,2018/10/01 22:30:00,7553.76,77.68,TRADE
NSW1,2018/10/01 23:00:00,7441.58,70.78,TRADE
NSW1,2018/10/01 23:30:00,7376.64,68.21,TRADE
NSW1,2018/10/02 00:00:00,7349.09,67.67,TRADE
NSW1,2018/10/02 00:30:00,7241.24,67.83,TRADE
NSW1,2018/10/02 01:00:00,7079.55,61.30,TRADE
NSW1,2018/10/02 01:30:00,6897.44,62.78,TRADE
NSW1,2018/10/02 02:00:00,6743.28,67.47,TRADE
NSW1,2018/10/02 02:30:00,6440.16,73.58,TRADE
NSW1,2018/10/02 03:00:00,6243.02,69.84,TRADE
NSW1,2018/10/02 03:30:00,6117,71.75,TRADE
NSW1,2018/10/02 04:00:00,6042.91,58.23,TRADE
NSW1,2018/10/02 04:30:00,6120.5,65.80,TRADE
NSW1,2018/10/02 05:00:00,6228.79,71.06,TRADE
NSW1,2018/10/02 05:30:00,6519.41,68.83,TRADE
NSW1,2018/10/02 06:00:00,6774.07,65.02,TRADE
NSW1,2018/10/02 06:30:00,7281.61,83.01,TRADE
NSW1,2018/10/02 07:00:00,7589.59,93.05,TRADE
NSW1,2018/10/02 07:30:00,7594.57,72.52,TRADE
NSW1,2018/10/02 08:00:00,7649.18,74.43,TRADE
NSW1,2018/10/02 08:30:00,7649.97,82.46,TRADE
NSW1,2018/10/02 09:00:00,7558.22,69.76,TRADE
NSW1,2018/10/02 09:30:00,7486.1,77.34,TRADE
NSW1,2018/10/02 10:00:00,7427.94,67.94,TRADE
NSW1,2018/10/02 10:30:00,7384.77,67,TRADE
NSW1,2018/10/02 11:00:00,7314.09,62.78,TRADE
NSW1,2018/10/02 11:30:00,7240.83,76.72,TRADE
